1 0.661438 0.785398 -0.906717
2 0.79261 0.785398 -2.14197
3 0.785584 0.785398 -3.73184
4 0.785407 0.785398 -5.04741
5 0.785399 0.785398 -6.2808
6 0.785398 0.785398 -7.473
7 0.785398 0.785398 -8.63984
8 0.785398 0.785398 -9.78927
9 0.785398 0.785398 -10.926
10 0.785398 0.785398 -12.0528
11 0.785398 0.785398 -13.17
12 0.785398 0.785398 -14.3111
13 0.785398 0.785398 -15.2556
14 0.785398 0.785398 -15.6536
15 0.785398 0.785398 -15.6536
16 0.785398 0.785398 -15.6536
17 0.785398 0.785398 -15.6536
18 0.785398 0.785398 -inf
19 0.785398 0.785398 -15.3525
20 0.785398 0.785398 -15.9546
21 0.785398 0.785398 -15.4775
22 0.785398 0.785398 -15.6536
23 0.785398 0.785398 -15.6536
24 0.785398 0.785398 -15.6536
25 0.785398 0.785398 -15.4775
26 0.785398 0.785398 -15.6536
27 0.785398 0.785398 -15.9546
28 0.785398 0.785398 -inf
29 0.785398 0.785398 -15.9546
30 0.785398 0.785398 -inf
31 0.785398 0.785398 -15.3525
32 0.785398 0.785398 -inf
33 0.785398 0.785398 -inf
34 0.785398 0.785398 -15.6536
35 0.785398 0.785398 -15.4775
36 0.785398 0.785398 -15.6536
37 0.785398 0.785398 -15.9546
38 0.785398 0.785398 -15.4775
39 0.785398 0.785398 -15.9546
40 0.785398 0.785398 -15.3525
41 0.785398 0.785398 -15.1095
42 0.785398 0.785398 -15.6536
43 0.785398 0.785398 -15.9546
44 0.785398 0.785398 -15.6536
45 0.785398 0.785398 -15.9546
46 0.785398 0.785398 -15.1764
47 0.785398 0.785398 -15.9546
48 0.785398 0.785398 -15.6536
49 0.785398 0.785398 -15.4775
