1 1.92367e-16 2 0.30103
2 1.5708 2 -0.367337
3 1.8138 2 -0.730019
4 1.89612 2 -0.983463
5 1.93377 2 -1.17892
6 1.9541 2 -1.33816
7 1.96632 2 -1.47259
8 1.97423 2 -1.58891
9 1.97965 2 -1.69145
10 1.98352 2 -1.78314
11 1.98639 2 -1.86605
12 1.98856 2 -1.94172
13 1.99026 2 -2.01132
14 1.9916 2 -2.07574
15 1.99268 2 -2.13572
16 1.99357 2 -2.19181
17 1.9943 2 -2.2445
18 1.99492 2 -2.29418
19 1.99544 2 -2.34116
20 1.99589 2 -2.38573
21 1.99627 2 -2.42813
22 1.9966 2 -2.46855
23 1.99689 2 -2.50717
24 1.99714 2 -2.54415
25 1.99737 2 -2.57962
26 1.99757 2 -2.61369
27 1.99774 2 -2.64648
28 1.9979 2 -2.67808
29 1.99804 2 -2.70856
30 1.99817 2 -2.73801
31 1.99829 2 -2.7665
32 1.99839 2 -2.79408
33 1.99849 2 -2.82081
34 1.99858 2 -2.84675
35 1.99866 2 -2.87193
36 1.99873 2 -2.8964
37 1.9988 2 -2.9202
38 1.99886 2 -2.94337
39 1.99892 2 -2.96593
40 1.99897 2 -2.98793
41 1.99902 2 -3.00938
42 1.99907 2 -3.03031
43 1.99911 2 -3.05075
44 1.99915 2 -3.07072
45 1.99919 2 -3.09024
46 1.99922 2 -3.10933
47 1.99926 2 -3.12801
48 1.99929 2 -3.1463
49 1.99931 2 -3.16421
50 1.99934 2 -3.18176
51 1.99937 2 -3.19896
52 1.99939 2 -3.21583
53 1.99941 2 -3.23238
54 1.99944 2 -3.24861
55 1.99946 2 -3.26455
56 1.99948 2 -3.2802
57 1.99949 2 -3.29558
58 1.99951 2 -3.31069
59 1.99953 2 -3.32554
60 1.99954 2 -3.34013
61 1.99956 2 -3.35449
62 1.99957 2 -3.36862
63 1.99959 2 -3.38251
64 1.9996 2 -3.39619
65 1.99961 2 -3.40966
66 1.99962 2 -3.42292
67 1.99963 2 -3.43599
68 1.99964 2 -3.44885
69 1.99965 2 -3.46153
70 1.99966 2 -3.47403
71 1.99967 2 -3.48635
72 1.99968 2 -3.4985
73 1.99969 2 -3.51048
74 1.9997 2 -3.5223
75 1.99971 2 -3.53396
76 1.99972 2 -3.54547
77 1.99972 2 -3.55682
78 1.99973 2 -3.56803
79 1.99974 2 -3.57909
80 1.99974 2 -3.59002
81 1.99975 2 -3.60081
82 1.99976 2 -3.61147
83 1.99976 2 -3.622
84 1.99977 2 -3.6324
85 1.99977 2 -3.64268
86 1.99978 2 -3.65284
87 1.99978 2 -3.66288
88 1.99979 2 -3.67281
89 1.99979 2 -3.68262
90 1.9998 2 -3.69233
91 1.9998 2 -3.70193
92 1.99981 2 -3.71142
93 1.99981 2 -3.72081
94 1.99981 2 -3.7301
95 1.99982 2 -3.73929
96 1.99982 2 -3.74839
97 1.99983 2 -3.75739
98 1.99983 2 -3.7663
99 1.99983 2 -3.77511
