1 1.98 5.29335 0.520268
2 2.94074 5.29335 0.37155
3 3.5503 5.29335 0.241312
4 3.97727 5.29335 0.119283
5 4.29064 5.29335 0.00117893
6 4.52621 5.29335 -0.115123
7 4.70555 5.29335 -0.230764
8 4.84293 5.29335 -0.346375
9 4.94845 5.29335 -0.462303
10 5.02956 5.29335 -0.578728
11 5.09186 5.29335 -0.695726
12 5.13965 5.29335 -0.813317
13 5.17627 5.29335 -0.931483
14 5.20427 5.29335 -1.05019
15 5.22565 5.29335 -1.16939
16 5.24195 5.29335 -1.28903
17 5.25437 5.29335 -1.40907
18 5.26381 5.29335 -1.52946
19 5.27098 5.29335 -1.65016
20 5.27642 5.29335 -1.77113
21 5.28054 5.29335 -1.89234
22 5.28367 5.29335 -2.01375
23 5.28603 5.29335 -2.13535
24 5.28782 5.29335 -2.25711
25 5.28918 5.29335 -2.379
26 5.2902 5.29335 -2.50102
27 5.29097 5.29335 -2.62315
28 5.29156 5.29335 -2.74538
29 5.292 5.29335 -2.86769
30 5.29233 5.29335 -2.99008
31 5.29258 5.29335 -3.11254
32 5.29277 5.29335 -3.23506
33 5.29292 5.29335 -3.35763
34 5.29302 5.29335 -3.48025
35 5.29311 5.29335 -3.60292
36 5.29317 5.29335 -3.72563
37 5.29321 5.29335 -3.84837
38 5.29325 5.29335 -3.97115
39 5.29327 5.29335 -4.09396
40 5.29329 5.29335 -4.2168
41 5.29331 5.29335 -4.33967
42 5.29332 5.29335 -4.46255
43 5.29333 5.29335 -4.58547
44 5.29334 5.29335 -4.7084
45 5.29334 5.29335 -4.83135
46 5.29334 5.29335 -4.95432
47 5.29335 5.29335 -5.07731
48 5.29335 5.29335 -5.20031
49 5.29335 5.29335 -5.32333
