# x y index
-0.2 0.0234742 0
-0.1 0.0234742 1
0 0.0234742 2
0.192 0.0234742 3
0.290909 0.0234742 4
0.384 -0.0234742 5
0.471273 -0.0234742 6
0.576 0.0704225 7
0.674909 0.164319 8
0.768 0.117371 9
0.861091 -0.0704225 10
0.930909 -0.117371 11
1.024 0.0234742 12
1.16364 0.352113 13
1.26255 0.164319 14
1.35564 -0.211268 15
1.45455 -0.258216 16
1.56509 0.211268 17
1.664 0.492958 18
1.76873 0.211268 19
1.83855 -0.258216 20
1.93745 -0.539906 21
2.03055 -0.0704225 22
2.08291 0.399061 23
2.176 0.821596 24
2.27491 0.446009 25
2.35636 -0.446009 26
2.432 -0.962441 27
2.47273 -1.05634 28
2.56582 -0.539906 29
2.63564 0.305164 30
2.71127 1.19718 31
2.77527 1.33803 32
2.86255 0.633803 33
2.92655 -0.352113 34
2.99636 -1.29108 35
3.06036 -1.66667 36
3.15927 -1.00939 37
3.22909 0.258216 38
3.29891 1.61972 39
3.39782 2.46479 40
3.49091 1.57277 41
3.57818 -0.258216 42
3.63636 -1.43192 43
3.74109 -2.37089 44
3.85164 -1.24413 45
3.93891 0.633803 46
4.00291 1.94836 47
4.06109 2.79343 48
4.14255 2.84038 49
4.19491 2.1831 50
4.26473 0.7277 51
4.34036 -1.15023 52
4.40436 -2.65258 53
4.49164 -4.06103 54
4.54982 -4.20188 55
4.63709 -3.21596 56
4.72436 -1.05634 57
4.8 1.15023 58
4.89309 3.35681 59
5.01527 4.67136 60
5.14327 3.82629 61
5.22473 2.32394 62
5.30618 0.399061 63
5.41091 -1.80751 64
5.49818 -3.12207 65
5.60291 -3.6385 66
5.74836 -2.69953 67
5.87636 -1.19718 68
6.01018 0.539906 69
6.12073 1.61972 70
6.27782 2.277 71
6.42909 1.85446 72
6.59782 0.868545 73
6.73745 -0.0234742 74
6.83636 -0.586854 75
6.99927 -0.962441 76
7.17382 -0.821596 77
7.32509 -0.539906 78
7.54618 -0.0234742 79
7.76145 0.352113 80
7.98255 0.446009 81
