# x y z
4.33333 -0.975291 -24.9577
4.36667 -1.79155 -23.8711
4.4 -2.5576 -21.933
4.43333 -3.23947 -18.7093
4.46667 -3.78326 -13.5629
4.5 -4.12535 -6.79865
4.53333 -4.23317 0.265592
4.56667 -4.11655 6.60799
4.6 -3.79793 12.4741
4.63333 -3.28563 18.2266
4.66667 -2.58943 23.3846
4.7 -1.74145 27.2125
4.73333 -0.795709 29.2276
4.76667 0.187331 29.4674
4.8 1.15023 28.0436
4.83333 2.04187 25.2713
4.86667 2.82564 21.657
4.9 3.48202 17.7111
4.93333 4.00561 13.6746
4.96667 4.39017 9.324
5 4.62113 4.45376
5.03333 4.68487 -0.613708
5.06667 4.58449 -5.30364
5.1 4.33812 -9.39601
5.13333 3.96212 -13.1252
5.16667 3.46425 -16.7434
5.2 2.84826 -20.1347
5.23333 2.13052 -22.753
5.26667 1.34631 -24.0325
5.3 0.545599 -23.7901
5.33333 -0.227987 -22.4937
5.36667 -0.948181 -20.6752
5.4 -1.60594 -18.7918
5.43333 -2.19937 -16.7632
5.46667 -2.71836 -14.2729
5.5 -3.14227 -11.0132
5.53333 -3.44449 -7.04274
5.56667 -3.60978 -2.89169
5.6 -3.64149 0.880692
5.63333 -3.55931 3.9313
5.66667 -3.38672 6.32344
5.7 -3.14386 8.16532
5.73333 -2.84727 9.56576
5.76667 -2.50977 10.6404
5.8 -2.1402 11.5093
5.83333 -1.74352 12.278
5.86667 -1.32313 12.9142
5.9 -0.885276 13.3072
5.93333 -0.439926 13.3454
5.96667 -0.000641792 12.9358
6 0.418004 12.1255
6.03333 0.804522 11.0269
6.06667 1.15118 9.75236
6.1 1.45397 8.41356
6.13333 1.71204 7.06751
6.16667 1.92477 5.68775
6.2 2.09047 4.24078
6.23333 2.20637 2.69309
6.26667 2.26867 1.03056
6.3 2.27485 -0.651801
6.33333 2.22647 -2.22089
6.36667 2.12953 -3.54357
6.4 1.99433 -4.50568
6.43333 1.83279 -5.14021
6.46667 1.65416 -5.54886
6.5 1.46426 -5.82991
6.53333 1.26634 -6.03408
6.56667 1.06265 -6.17943
6.6 0.854842 -6.28337
6.63333 0.644021 -6.36333
6.66667 0.430747 -6.42906
6.7 0.216015 -6.44094
6.73333 0.00260647 -6.3398
6.76667 -0.204725 -6.06643
6.8 -0.39925 -5.56159
6.83333 -0.572461 -4.79034
6.86667 -0.716487 -3.82837
6.9 -0.826757 -2.78289
6.93333 -0.902276 -1.76112
6.96667 -0.94562 -0.870192
7 -0.962577 -0.179784
7.03333 -0.959558 0.334937
7.06667 -0.941761 0.713491
7.1 -0.913066 0.995396
7.13333 -0.876036 1.22017
7.16667 -0.831935 1.42435
7.2 -0.781193 1.61812
7.23333 -0.724215 1.79793
7.26667 -0.661527 1.9601
7.3 -0.593779 2.10095
7.33333 -0.521739 2.21712
7.36667 -0.446271 2.30631
7.4 -0.368307 2.3665
7.43333 -0.288849 2.39564
7.46667 -0.208966 2.39169
7.5 -0.129793 2.35265
7.53333 -0.0525146 2.27846
7.56667 0.0217531 2.17265
7.6 0.0920213 2.03914
7.63333 0.157432 1.88184
7.66667 0.217256 1.70466
7.7 0.270899 1.51153
7.73333 0.317891 1.30634
7.76667 0.357898 1.09303
7.8 0.390713 0.875494
7.83333 0.416261 0.657658
7.86667 0.434597 0.443433
7.9 0.445906 0.236735
7.93333 0.450506 0.0414761
7.96667 0.448842 -0.138428
8 0 0
8.03333 0 0
8.06667 0 0
8.1 0 0
8.13333 0 0
8.16667 0 0
8.2 0 0
8.23333 0 0
8.26667 0 0
8.3 0 0
8.33333 0 0
8.36667 0 0
8.4 0 0
8.43333 0 0
8.46667 0 0
8.5 0 0
8.53333 0 0
8.56667 0 0
8.6 0 0
8.63333 0 0
8.66667 0 0
8.7 0 0
8.73333 0 0
8.76667 0 0
8.8 0 0
8.83333 0 0
8.86667 0 0
8.9 0 0
8.93333 0 0
8.96667 0 0
9 0 0
9.03333 0 0
9.06667 0 0
9.1 0 0
9.13333 0 0
9.16667 0 0
9.2 0 0
9.23333 0 0
9.26667 0 0
9.3 0 0
9.33333 0 0
9.36667 0 0
9.4 0 0
9.43333 0 0
9.46667 0 0
9.5 0 0
9.53333 0 0
9.56667 0 0
9.6 0 0
9.63333 0 0
9.66667 0 0
9.7 0 0
9.73333 0 0
9.76667 0 0
9.8 0 0
9.83333 0 0
9.86667 0 0
9.9 0 0
9.93333 0 0
9.96667 0 0
10 0 0
