# t, x, y, z, qx, qy, qz
3.8200000000000003, 0.0, 0.0, 0., 0., 0., -0.0055762757764966165
3.83, 0.0, 0.0, 0., 0., 0., -0.0013960201146176019
3.84, 0.0, 0.0, 0., 0., 0., 0.002792247534282125
3.85, 0.0, 0.0, 0., 0., 0., 0.006971786529079208
3.86, 0.0, 0.0, 0., 0., 0., 0.011125808116293469
3.87, 0.0, 0.0, 0., 0., 0., 0.015237551906627431
3.88, 0.0, 0.0, 0., 0., 0., 0.019290364959632267
3.89, 0.0, 0.0, 0., 0., 0., 0.023267782711062567
3.9, 0.0, 0.0, 0., 0., 0., 0.027153610907916424
3.91, 0.0, 0.0, 0., 0., 0., 0.030932007361123583
3.92, 0.0, 0.0, 0., 0., 0., 0.0345875632368385
3.93, 0.0, 0.0, 0., 0., 0., 0.0381053816626386
3.94, 0.0, 0.0, 0., 0., 0., 0.04147115384542602
3.95, 0.0, 0.0, 0., 0., 0., 0.04467123102093687
3.96, 0.0, 0.0, 0., 0., 0., 0.047692691597779766
3.97, 0.0, 0.0, 0., 0., 0., 0.05052340269348018
3.98, 0.0, 0.0, 0., 0., 0., 0.0531520754281218
3.99, 0.0, 0.0, 0., 0., 0., 0.055568313493121066
4.0, 0.0, 0.0, 0., 0., 0., 0.057762654675939044
4.01, 0.0, 0.0, 0., 0., 0., 0.059726605188940005
4.0200000000000005, 0.0, 0.0, 0., 0., 0., 0.06145266681501896
4.03, 0.0, 0.0, 0., 0., 0., 0.06293435703741608
4.04, 0.0, 0.0, 0., 0., 0., 0.06416622246055166
4.05, 0.0, 0.0, 0., 0., 0., 0.06514384594808457
4.0600000000000005, 0.0, 0.0, 0., 0., 0., 0.06586384800035767
4.07, 0.0, 0.0, 0., 0., 0., 0.06632388296388705
4.08, 0.0, 0.0, 0., 0., 0., 0.06652263070983316
4.09, 0.0, 0.0, 0., 0., 0., 0.06645978443687983
4.1, 0.0, 0.0, 0., 0., 0., 0.06613603524807107
4.11, 0.0, 0.0, 0., 0., 0., 0.06555305412312423
4.12, 0.0, 0.0, 0., 0., 0., 0.06471347186034453
4.13, 0.0, 0.0, 0., 0., 0., 0.06362085749865193
4.14, 0.0, 0.0, 0., 0., 0., 0.062279695653728505
4.15, 0.0, 0.0, 0., 0., 0., 0.06069536311622628
4.16, 0.0, 0.0, 0., 0., 0., 0.05887410496760596
4.17, 0.0, 0.0, 0., 0., 0., 0.05682301037356087
4.18, 0.0, 0.0, 0., 0., 0., 0.05454998811899734
4.19, 0.0, 0.0, 0., 0., 0., 0.05206374185481832
4.2, 0.0, 0.0, 0., 0., 0., 0.04937374493774907
4.21, 0.0, 0.0, 0., 0., 0., 0.04649021466237838
4.22, 0.0, 0.0, 0., 0., 0., 0.04342408561161997
4.23, 0.0, 0.0, 0., 0., 0., 0.04018698178985264
4.24, 0.0, 0.0, 0., 0., 0., 0.036791187154009294
4.25, 0.0, 0.0, 0., 0., 0., 0.03324961412357198
4.26, 0.0, 0.0, 0., 0., 0., 0.029575769632445487
4.2700000000000005, 0.0, 0.0, 0., 0., 0., 0.025783718285425
4.28, 0.0, 0.0, 0., 0., 0., 0.021888042200616842
4.29, 0.0, 0.0, 0., 0., 0., 0.0179037971574396
4.3, 0.0, 0.0, 0., 0., 0., 0.013846464728058649
4.3100000000000005, 0.0, 0.0, 0., 0., 0., 0.009731900147825986
4.32, 0.0, 0.0, 0., 0., 0., 0.005576275776496625
4.33, 0.0, 0.0, 0., 0., 0., 0.00139602011461761
4.34, 0.0, 0.0, 0., 0., 0., -0.0027922475342821167
4.3500000000000005, 0.0, 0.0, 0., 0., 0., -0.0069717865290791995
