# t, x, y, z, qx, qy, qz
1.5, 0.33277740055352295, -0.019243512983632534, 0., 0., 0., 0.19745742004184985
1.53, 0.33267342896928764, -0.020964273632240366, 0., 0., 0., 0.1840891856996459
1.56, 0.3326105869200727, -0.021938746085312655, 0., 0., 0., 0.16464887717802365
1.5899999999999999, 0.33259745376098326, -0.02213695694583339, 0., 0., 0., 0.1397448734778516
1.6199999999999999, 0.33263560464192043, -0.021556104370110993, 0., 0., 0., 0.11007484520972095
1.65, 0.3327195339500939, -0.0202193679214607, 0., 0., 0., 0.07644740857532785
1.68, 0.3328375061038055, -0.018174312688800875, 0., 0., 0., 0.03981770392778011
1.71, 0.33297317486586203, -0.015491156537171766, 0., 0., 0., 0.0013242385203571753
1.74, 0.3331077602041769, -0.012260962558775453, 0., 0., 0., -0.03769291197018955
1.77, 0.3332225394500826, -0.008593620514615423, 0., 0., 0., -0.07571736253792348
1.7999999999999998, 0.33330137974628465, -0.004615340760338376, 0., 0., 0., -0.11114383879515441
1.8299999999999998, 0.33333300852135933, -0.000465339887057823, 0., 0., 0., -0.14242276324777497
1.8599999999999999, 0.3333127029451032, 0.003708526195201911, 0., 0., 0., -0.16822391567790207
1.89, 0.3332431057854175, 0.007755227759398655, 0., 0., 0., -0.18756345584027237
1.92, 0.3331339699542715, 0.01152688915612573, 0., 0., 0., -0.19985500480819285
1.95, 0.33300080215638367, 0.014885458485250976, 0., 0., 0., -0.20488405589823744
1.98, 0.3328625869890871, 0.01770901730880331, 0., 0., 0., -0.20273547032556294
2.01, 0.33273896549270354, 0.019897033797944066, 0., 0., 0., -0.193710071487662
2.04, 0.3326473513973389, 0.02137406651637546, 0., 0., 0., -0.17825544520535244
2.07, 0.3326004591346244, 0.022091756257666705, 0., 0., 0., -0.15692213262702084
2.1, 0.33260460315235435, 0.022029277631733058, 0., 0., 0., -0.13034707530469836
2.13, 0.33265895859525674, 0.0211926491366786, 0., 0., 0., -0.09926164086929463
2.16, 0.3327558068062488, 0.019613366560423555, 0., 0., 0., -0.06451894576410948
2.19, 0.33288166317052054, 0.017346741363703372, 0., 0., 0., -0.02713159824776386
2.2199999999999998, 0.33301910751281305, 0.01447014659499182, 0., 0., 0., 0.011695100660748088
2.25, 0.3331490941679759, 0.011081162672220765, 0., 0., 0., 0.05055666429993235
2.28, 0.33325348878921657, 0.00729543151065209, 0., 0., 0., 0.08789412094755644
2.31, 0.3333175484778345, 0.0032439155102345673, 0., 0., 0., 0.1221026765669502
2.34, 0.3333320338931288, -0.0009307479686408388, 0., 0., 0., 0.15168835523888585
2.37, 0.33329463691737826, -0.005078987421139072, 0., 0., 0., 0.17542556030125997
2.4, 0.33321045445279546, -0.009050091406866212, 0., 0., 0., 0.19246141937577882
2.4299999999999997, 0.33309135926278466, -0.012698720234008504, 0., 0., 0., 0.2023394490385291
2.46, 0.3329543063805306, -0.015891537803840415, 0., 0., 0., 0.20495420469971276
2.4899999999999998, 0.3328188261692393, -0.018513240084889363, 0., 0., 0., 0.2004714723603828
2.52, 0.3327041263406423, -0.02047133183310379, 0., 0., 0., 0.18924754670025834
2.55, 0.33262629664776183, -0.02169926011425851, 0., 0., 0., 0.17176783280600813
2.58, 0.3325960618789232, -0.02215785941246562, 0., 0., 0., 0.14861221596787416
2.61, 0.33261738928402096, -0.02183537169349626, 0., 0., 0., 0.1204471342465599
2.6399999999999997, 0.33268708217985077, -0.020746480708021892, 0., 0., 0., 0.088040758095989
2.67, 0.33279533569839514, -0.018930812145906056, 0., 0., 0., 0.05229501896267706
2.6999999999999997, 0.3329271214160197, -0.016451229034755408, 0., 0., 0., 0.014283868829560111
2.73, 0.3330642039722095, -0.013392055236950891, 0., 0., 0., -0.024719658750942276
2.76, 0.3331875562684904, -0.009857152679280744, 0., 0., 0., -0.06325150599883361
2.79, 0.33327991043495486, -0.005967613558161186, 0., 0., 0., -0.09972231420718519
2.82, 0.3333281508715064, -0.001858748959210186, 0., 0., 0., -0.1325455903370519
2.85, 0.33332523239824496, 0.0023239100169992113, 0., 0., 0., -0.16030095536034314
2.88, 0.3332713155598182, 0.006429722866435866, 0., 0., 0., -0.18187927076377464
2.9099999999999997, 0.3331738812008817, 0.010309025009760596, 0., 0., 0., -0.19656114316003337
2.94, 0.33304673164613763, 0.013819755820443995, 0., 0., 0., -0.2040146321772765
2.9699999999999998, 0.33290798812011435, 0.01683397032576968, 0., 0., 0., -0.20423419865231351
