# t, x, y, z, qx, qy, qz
0.84, 0.6628378219381128, -0.049438357204720965, 0., 0., 0., 0.3711056578401516
0.87, 0.6615120889933529, -0.0530967400248189, 0., 0., 0., 0.3436546403454118
0.8999999999999999, 0.660389254408314, -0.054708390152671295, 0., 0., 0., 0.3059085915128496
0.9299999999999999, 0.6596243991056618, -0.0542884800514271, 0., 0., 0., 0.25913265258999263
0.96, 0.6593110750178873, -0.05194923662934176, 0., 0., 0., 0.20447374954355882
0.99, 0.6594764267754917, -0.047863887581779244, 0., 0., 0., 0.1429806853309101
1.02, 0.6600861478753339, -0.04223531125173871, 0., 0., 0., 0.07571580254435394
1.05, 0.6610543436037398, -0.03527555084455896, 0., 0., 0., 0.003978833358645688
1.08, 0.6622552330671044, -0.02719740335284181, 0., 0., 0., -0.07036099822697564
1.1099999999999999, 0.6635357256781561, -0.01821666632267877, 0., 0., 0., -0.14452293034591807
1.14, 0.6647293872376391, -0.00856254116275576, 0., 0., 0., -0.21473766888536736
1.17, 0.6656729780620078, 0.0015070833385024901, 0., 0., 0., -0.27676595928689324
1.2, 0.6662264505093896, 0.011690101330037587, 0., 0., 0., -0.3269234531442205
1.23, 0.6662956989033683, 0.021631102333322702, 0., 0., 0., -0.36291874286735853
1.26, 0.6658543197095574, 0.030926932287911713, 0., 0., 0., -0.38396444828062826
1.29, 0.6649571935139661, 0.039153318318442, 0., 0., 0., -0.3903615709918401
1.3199999999999998, 0.6637377128637145, 0.04591135904338441, 0., 0., 0., -0.3830278560138664
1.3499999999999999, 0.6623849960647266, 0.05088119356217273, 0., 0., 0., -0.3631810672480775
1.38, 0.6611064857743036, 0.05386299876354607, 0., 0., 0., -0.3321518984702455
1.41, 0.6600885401618871, 0.0547902596830888, 0., 0., 0., -0.2912607158916735
1.44, 0.6594670975483742, 0.05371435286073386, 0., 0., 0., -0.24173572596029952
1.47, 0.6593135179280111, 0.05077180769606302, 0., 0., 0., -0.18468486671881926
1.5, 0.659633581231181, 0.046148751573616656, 0., 0., 0., -0.12114386474541976
1.53, 0.6603745569782488, 0.040052788020756215, 0., 0., 0., -0.05222340264815907
1.56, 0.6614359093469863, 0.032696576206657835, 0., 0., 0., 0.020627828705158714
1.5899999999999999, 0.6626813088061256, 0.024293202968262925, 0., 0., 0., 0.09526916716635804
1.6199999999999999, 0.6639515642395142, 0.015061460090633003, 0., 0., 0., 0.16857478150020827
1.65, 0.6650793071828652, 0.005238288054137839, 0., 0., 0., 0.23652731825586418
1.68, 0.6659066327560896, -0.004905251599341843, 0., 0., 0., 0.2949503335105159
1.71, 0.6663062159312949, -0.015049743826063519, 0., 0., 0., 0.3405624780640345
1.74, 0.6662043289694186, -0.024822291625942634, 0., 0., 0., 0.3715975300835104
1.77, 0.665600809373642, -0.03380863179227805, 0., 0., 0., 0.3876880431030801
1.7999999999999998, 0.6645780061046221, -0.041587058866879384, 0., 0., 0., 0.3893864978387997
1.8299999999999998, 0.6632913453344483, -0.04777926044592921, 0., 0., 0., 0.37773784781015485
1.8599999999999999, 0.6619406010678486, -0.052102007636124346, 0., 0., 0., 0.3540141131923157
1.89, 0.6607302667005517, -0.054399985592790086, 0., 0., 0., 0.31955419209540814
1.92, 0.6598324278331378, -0.05464885209912375, 0., 0., 0., 0.27565459956550337
1.95, 0.6593623289397771, -0.05293242224485943, 0., 0., 0., 0.22350329189845156
1.98, 0.659369072869831, -0.04940749175505281, 0., 0., 0., 0.16417436876629635
2.01, 0.6598378982488089, -0.0442699304510209, 0., 0., 0., 0.09870666236090982
2.04, 0.6606988588575697, -0.03773024436008451, 0., 0., 0., 0.028288529480227868
2.07, 0.6618381147283102, -0.030001211120709935, 0., 0., 0., -0.045441909388103295
2.1, 0.6631102168802683, -0.021296816185342717, 0., 0., 0., -0.1200370595063411
2.13, 0.6643514942488461, -0.011840257226574252, 0., 0., 0., -0.19203361518759965
2.16, 0.6653955983794434, -0.0018780310966099224, 0., 0., 0., -0.25725019023804485
2.19, 0.6660923167591727, 0.008303984807522362, 0., 0., 0., -0.31169786996631627
2.2199999999999998, 0.6663296452093942, 0.01836842461574721, 0., 0., 0., -0.35256994098705924
2.25, 0.6660565221790405, 0.027926206043162087, 0., 0., 0., -0.3786083647619722
2.28, 0.6653000880685179, 0.036555763329723705, 0., 0., 0., -0.38980866617519633
2.31, 0.6641691235645498, 0.0438437476989355, 0., 0., 0., -0.38692665116565167
2.34, 0.6628378219381128, 0.04943835720472092, 0., 0., 0., -0.37110565784015165
2.37, 0.6615120889933529, 0.05309674002481892, 0., 0., 0., -0.3436546403454118
2.4, 0.660389254408314, 0.0547083901526713, 0., 0., 0., -0.30590859151284944
2.4299999999999997, 0.6596243991056618, 0.054288480051427106, 0., 0., 0., -0.25913265258999285
2.46, 0.6593110750178873, 0.05194923662934177, 0., 0., 0., -0.20447374954355887
2.4899999999999998, 0.6594764267754917, 0.047863887581779285, 0., 0., 0., -0.14298068533091074
2.52, 0.6600861478753339, 0.04223531125173875, 0., 0., 0., -0.07571580254435437
2.55, 0.6610543436037398, 0.035275550844559064, 0., 0., 0., -0.003978833358646634
2.58, 0.6622552330671044, 0.027197403352841838, 0., 0., 0., 0.07036099822697542
2.61, 0.6635357256781561, 0.018216666322678803, 0., 0., 0., 0.14452293034591784
2.6399999999999997, 0.6647293872376391, 0.008562541162755816, 0., 0., 0., 0.21473766888536702
2.67, 0.6656729780620078, -0.0015070833385025643, 0., 0., 0., 0.27676595928689357
2.6999999999999997, 0.6662264505093896, -0.011690101330037578, 0., 0., 0., 0.3269234531442204
2.73, 0.6662956989033683, -0.021631102333322636, 0., 0., 0., 0.3629187428673583
2.76, 0.6658543197095574, -0.03092693228791161, 0., 0., 0., 0.38396444828062803
2.79, 0.6649571935139662, -0.039153318318441974, 0., 0., 0., 0.3903615709918402
2.82, 0.6637377128637145, -0.045911359043384406, 0., 0., 0., 0.38302785601386646
2.85, 0.6623849960647266, -0.05088119356217276, 0., 0., 0., 0.36318106724807736
2.88, 0.6611064857743036, -0.05386299876354608, 0., 0., 0., 0.33215189847024523
2.9099999999999997, 0.6600885401618871, -0.054790259683088795, 0., 0., 0., 0.29126071589167357
2.94, 0.6594670975483742, -0.053714352860733866, 0., 0., 0., 0.24173572596030007
2.9699999999999998, 0.6593135179280111, -0.05077180769606308, 0., 0., 0., 0.18468486671881998
