# t, x, y, z, qx, qy, qz
0.62, 0.6648460478795464, 0.012347626566152112, 0., 0., 0., 0.13802217785681434
0.63, 0.6650456918555391, 0.009916377768555074, 0., 0., 0., 0.1606680076351137
0.64, 0.6652564783283037, 0.007310565555688929, 0., 0., 0., 0.18319720445394788
0.65, 0.6654700947936697, 0.004550422265771127, 0., 0., 0., 0.20534812153706436
0.66, 0.665678009025402, 0.0016569517518896875, 0., 0., 0., 0.22687088122324592
0.67, 0.6658717598708526, -0.0013483072454200115, 0., 0., 0., 0.24753393895273493
0.68, 0.6660432262342496, -0.004443465792485081, 0., 0., 0., 0.26712945711337793
0.6900000000000001, 0.6661848688550916, -0.007606427289090668, 0., 0., 0., 0.28547711067520193
0.7000000000000001, 0.6662899417599406, -0.010814999345975103, 0., 0., 0., 0.30242615097860415
0.71, 0.6663526717450484, -0.014046987105520487, 0., 0., 0., 0.3178557804446944
0.72, 0.666368405026697, -0.01728027966119668, 0., 0., 0., 0.3316740767687393
0.73, 0.6663337204540197, -0.020492939942080058, 0., 0., 0., 0.34381582881952943
0.74, 0.66624650863698, -0.02366330643369473, 0., 0., 0., 0.3542396809881223
0.75, 0.6661060162285252, -0.026770112553083973, 0., 0., 0., 0.3629249554032912
0.76, 0.6659128546191595, -0.029792626550188106, 0., 0., 0., 0.3698684487110345
0.77, 0.665668972609309, -0.03271081166796853, 0., 0., 0., 0.3750814110040954
0.78, 0.6653775933057058, -0.035505503197147334, 0., 0., 0., 0.3785868284587769
0.79, 0.6650431165472657, -0.03815859627380379, 0., 0., 0., 0.3804170603954843
0.8, 0.664670989525533, -0.0406532360594024, 0., 0., 0., 0.38061183053978664
0.81, 0.664267549775479, -0.04297400055000146, 0., 0., 0., 0.37921654082155504
0.8200000000000001, 0.6638398461783958, -0.045107065846372085, 0., 0., 0., 0.37628086089351387
0.8300000000000001, 0.6633954448321056, -0.04704034433129866, 0., 0., 0., 0.37185754340383836
0.84, 0.6629422274236642, -0.04876358776772936, 0., 0., 0., 0.3660014196951361
0.85, 0.6624881899657853, -0.0502684496524655, 0., 0., 0., 0.3587685394215141
0.86, 0.6620412493921433, -0.05154850394337387, 0., 0., 0., 0.35021542782074605
0.87, 0.661609064596771, -0.05259922018876476, 0., 0., 0., 0.34039844416347337
0.88, 0.6611988771703703, -0.05341789780211059, 0., 0., 0., 0.32937323312302963
0.89, 0.6608173754996465, -0.05400356448037926, 0., 0., 0., 0.3171942670071985
0.9, 0.6604705842349416, -0.05435684538884189, 0., 0., 0., 0.3039144809784254
0.91, 0.6601637795879187, -0.05447981066434888, 0., 0., 0., 0.2895850059316824
0.92, 0.6599014295127236, -0.054375809040056504, 0., 0., 0., 0.2742550048717252
0.93, 0.6596871569263607, -0.05404929509429416, 0., 0., 0., 0.25797161948940855
0.9400000000000001, 0.6595237232490835, -0.05350565686821744, 0., 0., 0., 0.2407800336577771
0.9500000000000001, 0.6594130293026511, -0.05275104959364995, 0., 0., 0., 0.2227236612201466
0.96, 0.6593561304336486, -0.05179224012094458, 0., 0., 0., 0.20384446591338748
0.97, 0.6593532628680926, -0.05063646548417016, 0., 0., 0., 0.18418342207984062
0.98, 0.6594038785779079, -0.04929130796505774, 0., 0., 0., 0.16378112553869945
0.99, 0.6595066863146508, -0.04776458807566565, 0., 0., 0., 0.14267856421729855
1.0, 0.6596596968881611, -0.04606427609939685, 0., 0., 0., 0.1209180571983724
1.01, 0.6598602711987895, -0.04419842221541833, 0., 0., 0., 0.09854436776993504
1.02, 0.660105169944156, -0.04217510477156256, 0., 0., 0., 0.075605989637868
1.03, 0.6603906042980503, -0.04000239594454158, 0., 0., 0., 0.05215659420456282
1.04, 0.6607122871911666, -0.037688343807920584, 0., 0., 0., 0.02825660916875879
