# t, x, y, z, qx, qy, qz
0.36, 0.33333288826009294, -0.0005447157933090602, 0., 0., 0., 0.02470856862931414
0.37, 0.33333230097179956, -0.0008296022882853597, 0., 0., 0., 0.028652948462742137
0.38, 0.33333129610157886, -0.001165397079400016, 0., 0., 0., 0.03296391797837407
0.39, 0.33332970094832187, -0.001556141643106875, 0., 0., 0., 0.03763268312120891
0.4, 0.33332730136226585, -0.0020053123597805166, 0., 0., 0., 0.04264047154444657
0.41000000000000003, 0.3333238409176019, -0.0025155888074772743, 0., 0., 0., 0.04795728576733365
0.42, 0.33331902374993955, -0.0030886109334657286, 0., 0., 0., 0.053540908489744195
0.43, 0.3333125221717773, -0.0037247381920802, 0., 0., 0., 0.05933627684666112
0.44, 0.33330398994395116, -0.004422826986621237, 0., 0., 0., 0.06527534070961971
0.45, 0.3332930816086665, -0.005180044682226443, 0., 0., 0., 0.07127750421484037
0.46, 0.33327947757786847, -0.00599173902420528, 0., 0., 0., 0.07725071952550865
0.47000000000000003, 0.33326291377845085, -0.006851380226490858, 0., 0., 0., 0.08309325704831737
0.48, 0.3332432137023915, -0.007750589165562917, 0., 0., 0., 0.08869612047079924
0.49, 0.3332203198671311, -0.008679259113422641, 0., 0., 0., 0.09394601389715249
0.5, 0.3331943211518008, -0.009625770790005619, 0., 0., 0., 0.09872871002092491
0.51, 0.3331654724050017, -0.01057729210446347, 0., 0., 0., 0.10293262144088582
0.52, 0.3331342032109501, -0.01152014592427044, 0., 0., 0., 0.10645234971783447
0.53, 0.33310111373192575, -0.012440222733606992, 0., 0., 0., 0.10919198372223933
0.54, 0.3330669569744167, -0.013323411083997514, 0., 0., 0., 0.11106794143284432
0.55, 0.33303260841787063, -0.014156017854620975, 0., 0., 0., 0.11201119448132921
0.56, 0.3329990254224031, -0.014925152556702462, 0., 0., 0., 0.11196877555711206
0.5700000000000001, 0.33296719994575175, -0.015619054753630165, 0., 0., 0., 0.11090453621084999
0.58, 0.33293810868484386, -0.016227350260292598, 0., 0., 0., 0.10879918720119168
0.59, 0.33291266476335424, -0.01674122908491554, 0., 0., 0., 0.10564970734198477
0.6, 0.332891674576796, -0.01715354507288938, 0., 0., 0., 0.10146824455795123
0.61, 0.332875802527925, -0.01745884310316703, 0., 0., 0., 0.0962806524782853
0.62, 0.3328655453235133, -0.017653323981369113, 0., 0., 0., 0.09012480827731982
0.63, 0.3328612164391967, -0.017734759703174674, 0., 0., 0., 0.08304884567986565
0.64, 0.3328629404336746, -0.017702372636431832, 0., 0., 0., 0.07510941533877485
0.65, 0.3328706560934199, -0.0175566916885636, 0., 0., 0., 0.06637005764525811
0.66, 0.33288412694492797, -0.017299397076897628, 0., 0., 0., 0.05689974443771517
0.67, 0.3329029574691579, -0.016933163301614797, 0., 0., 0., 0.04677161911382668
0.68, 0.3329266133488473, -0.016461507682415645, 0., 0., 0., 0.036061941368680496
0.6900000000000001, 0.3329544442173725, -0.01588864962832546, 0., 0., 0., 0.02484922427159671
0.7000000000000001, 0.3329857076009626, -0.015219383844208423, 0., 0., 0., 0.01321353799998386
0.71, 0.33301959300547856, -0.014458969035740728, 0., 0., 0., 0.0012359461053249132
0.72, 0.33305524535764275, -0.013613032390745234, 0., 0., 0., -0.011001963762173212
0.73, 0.33309178724411437, -0.012687489177640229, 0., 0., 0., -0.02341849278558068
0.74, 0.3331283395868276, -0.011688476172469361, 0., 0., 0., -0.035932222447314484
0.75, 0.3331640405448819, -0.01062229725244979, 0., 0., 0., -0.04846241352308089
0.76, 0.33319806254337675, -0.009495379321074929, 0., 0., 0., -0.06092943372019415
0.77, 0.33322962740295, -0.008314236705930286, 0., 0., 0., -0.07325522590512776
0.78, 0.33325801958725565, -0.0070854422509409225, 0., 0., 0., -0.0853638191685359
0.79, 0.33328259760652035, -0.005815603473531774, 0., 0., 0., -0.09718187558817173
0.8, 0.33330280362059195, -0.004511342346156988, 0., 0., 0., -0.10863925732359496
0.81, 0.33331817128065294, -0.0031792774701822524, 0., 0., 0., -0.11966959239762638
0.8200000000000001, 0.3333283318400488, -0.0018260076235907551, 0., 0., 0., -0.1302108138000789
0.8300000000000001, 0.333333018555442, -0.00045809587254383904, 0., 0., 0., -0.140205645722643
0.84, 0.3333320693926409, 0.0009179463659397078, 0., 0., 0., -0.14960201278463417
0.85, 0.33332542804893134, 0.0022956757409964305, 0., 0., 0., -0.15835335266312123
0.86, 0.33331314330668965, 0.003668734131179058, 0., 0., 0., -0.16641881892096394
0.87, 0.33329536674188315, 0.005030866675306953, 0., 0., 0., -0.17376336816821247
0.88, 0.33327234882558765, 0.006375940666828573, 0., 0., 0., -0.18035773308966904
0.89, 0.3332444334761703, 0.007697965202404322, 0., 0., 0., -0.18617828951788384
0.9, 0.3332120511429157, 0.008991111401937245, 0., 0., 0., -0.19120683106248754
0.91, 0.333175710530308, 0.010249732861666496, 0., 0., 0., -0.19543026814885284
0.92, 0.33313598909054665, 0.011468386275945786, 0., 0., 0., -0.19884027113534508
0.93, 0.333093522455398, 0.012641851500724709, 0., 0., 0., -0.20143287553056094
0.9400000000000001, 0.3330489929810936, 0.013765151121239237, 0., 0., 0., -0.20320806867575356
0.9500000000000001, 0.33300311761762114, 0.014833568958814002, 0., 0., 0., -0.20416937338006502
0.96, 0.33295663532072295, 0.015842667294814684, 0., 0., 0., -0.20432344243198783
0.97, 0.33291029423716967, 0.016788302535760146, 0., 0., 0., -0.20367967490692088
0.98, 0.33286483889704666, 0.017666639101828953, 0., 0., 0., -0.2022498625458691
0.99, 0.33282099764379314, 0.018474161374777552, 0., 0., 0., -0.20004787203746718
1.0, 0.3327794705234557, 0.01920768359900702, 0., 0., 0., -0.19708936693606818
1.01, 0.3327409178396089, 0.019864357688224674, 0., 0., 0., -0.19339157123582745
1.02, 0.3327059495604724, 0.02044167894707994, 0., 0., 0., -0.18897307528940166
1.03, 0.33267511574093983, 0.020937489769869422, 0., 0., 0., -0.18385368377223602
1.04, 0.3326488980956779, 0.021349981424873016, 0., 0., 0., -0.1780543046923408
1.05, 0.33262770283133536, 0.02167769407155529, 0., 0., 0., -0.17159687796494127
1.06, 0.3326118548173632, 0.021919515187713186, 0., 0., 0., -0.1645043417436056
1.07, 0.3326015931470164, 0.022074676604146658, 0., 0., 0., -0.15680063445920006
1.08, 0.33259706811366235, 0.02214275035552156, 0., 0., 0., -0.14851073030497974
1.09, 0.33259833960322677, 0.022123643558142395, 0., 0., 0., -0.13966070566595384
1.1, 0.3326053768819382, 0.022017592519050742, 0., 0., 0., -0.13027783367531592
1.11, 0.3326180597397339, 0.021825156267159106, 0., 0., 0., -0.12039070364896744
1.12, 0.3326361809338256, 0.021547209677133576, 0., 0., 0., -0.11002936156741304
1.1300000000000001, 0.332659449863873, 0.021184936331659108, 0., 0., 0., -0.09922546701874603
1.1400000000000001, 0.3326874973997281, 0.020739821238791145, 0., 0., 0., -0.08801246107614054
1.1500000000000001, 0.33271988177442796, 0.0202136434895291, 0., 0., 0., -0.07642573846493086
1.16, 0.3327560954486142, 0.01960846890769036, 0., 0., 0., -0.06450281610824271
1.17, 0.3327955728473757, 0.01892664271069124, 0., 0., 0., -0.05228348878681657
1.18, 0.3328376988662084, 0.018170782166936798, 0., 0., 0., -0.03980996130549865
1.19, 0.33288181803893513, 0.017343769204079606, 0., 0., 0., -0.02712694536450628
1.2, 0.3329272442566738, 0.016448742893247194, 0., 0., 0., -0.014281708468339774
1.21, 0.3329732709230063, 0.015489091708209286, 0., 0., 0., -0.001324061884268736
1.22, 0.33301918142619813, 0.014468445436052382, 0., 0., 0., 0.011693724880808028
1.23, 0.33306425980458326, 0.013390666597901873, 0., 0., 0., 0.024717094157905684
1.24, 0.33310780147610536, 0.01225984122518236, 0., 0., 0., 0.03768946318659123
1.25, 0.3331491238976615, 0.011080268829396155, 0., 0., 0., 0.050552584730732715
1.26, 0.333187577014619, 0.009856451401920801, 0., 0., 0., 0.06324700472071745
1.27, 0.33322255335606477, 0.00859308128529528, 0., 0., 0., 0.07571261039985555
1.28, 0.3332534976274938, 0.007295027769177582, 0., 0., 0., 0.0878892559619031
1.29, 0.33327991565032056, 0.005967322282759683, 0., 0., 0., 0.09971744630469918
1.3, 0.3333013824974095, 0.0046151420808706375, 0., 0., 0., 0.11113905401086382
1.31, 0.3333175496764036, 0.0032437923529943136, 0., 0., 0., 0.12209804071766264
1.32, 0.33332815121855375, 0.0018586867224101486, 0., 0., 0., 0.13254115224504764
1.33, 0.33333300854054215, 0.0004653261457622966, 0., 0., 0., 0.142418557559419
1.34, 0.33333203396080946, -0.0009307237296179718, 0., 0., 0., 0.15168440488154228
1.35, 0.33332523277035275, -0.0023238566438665083, 0., 0., 0., 0.16029727367615001
1.36, 0.3333127037808314, -0.0037084510813597503, 0., 0., 0., 0.1682205082687654
1.37, 0.3332946382998332, -0.005078896700509593, 0., 0., 0., 0.175422426615797
1.3800000000000001, 0.33327131751378725, -0.006429621585717295, 0., 0., 0., 0.1818764054538977
1.3900000000000001, 0.3332431082924542, -0.00775512003097112, 0., 0., 0., 0.18756084991251212
1.4000000000000001, 0.3332104574638436, -0.009049980544022045, 0., 0., 0., 0.1924590611602814
1.41, 0.3331738846466711, -0.01030891364585997, 0., 0., 0., 0.19655901911828683
1.42, 0.33313397375372295, -0.011526779349191087, 0., 0., 0., 0.19985310019886285
1.43, 0.33309136332965905, -0.012698613558186286, 0., 0., 0., 0.20233774845927482
1.44, 0.3330467358941578, -0.013819653445662461, 0., 0., 0., 0.2040131199989571
1.45, 0.3330008065030443, -0.014885361246310153, 0., 0., 0., 0.20488271660653137
1.46, 0.33295431074979975, -0.015891446260075454, 0., 0., 0., 0.20495302315780525
1.47, 0.33290799244421293, -0.016833884812335068, 0., 0., 0., 0.20423316029696378
1.48, 0.33286259120951484, -0.017708937980537617, 0., 0., 0., 0.20273456130755965
1.49, 0.3328188302371997, -0.018513166953634676, 0., 0., 0., 0.2004706796391304
1.5, 0.3327774044298804, -0.019243445949801232, 0., 0., 0., 0.1974567314426268
1.51, 0.3327389691475884, -0.01989697267705123, 0., 0., 0., 0.19370947572895766
1.52, 0.3327041297528035, -0.02047127637791065, 0., 0., 0., 0.18924703339754895
1.53, 0.33267343212527667, -0.020964223551089588, 0., 0., 0., 0.18408874535100528
1.54, 0.3326473542905933, -0.021374021488236656, 0., 0., 0., 0.17825506916343625
1.55, 0.3326262992776448, -0.021699219800946225, 0., 0., 0., 0.17176751324017314
1.56, 0.3326105892909119, -0.021938710141286847, 0., 0., 0., 0.1646486070296729
1.57, 0.3326004612547835, -0.022091724337778094, 0., 0., 0., 0.15692190556067065
1.58, 0.3325960637599307, -0.022157831177964625, 0., 0., 0., 0.1486120263199439
1.59, 0.332597455416735, -0.022136932068922067, 0., 0., 0., 0.13974471620473466
1.6, 0.33260460459839936, -0.02202925579890349, 0., 0., 0., 0.13034694593132473
1.61, 0.33261739053693695, -0.02183535260786669, 0., 0., 0., 0.12044702881634742
1.62, 0.33263560571877837, -0.021556087752942092, 0., 0., 0., 0.11007476023657752
1.6300000000000001, 0.33265895951317326, -0.021192634728226474, 0., 0., 0., 0.0992615732921189
1.6400000000000001, 0.3326870829556232, -0.02074646826786131, 0., 0., 0., 0.08804070523596672
1.6500000000000001, 0.3327195345999116, -0.020219357228392028, 0., 0., 0., 0.07644736809618473
1.6600000000000001, 0.3327558073454736, -0.019613357412058708, 0., 0., 0., 0.06451891563538276
1.67, 0.33279533614140344, -0.01893080435801346, 0., 0., 0., 0.05229499742599461
1.68, 0.3328375064638831, -0.0181743060944755, 0., 0., 0., 0.039817689466069554
1.69, 0.33288166345980263, -0.017346735812416542, 0., 0., 0., 0.027131589557283238
1.7, 0.3329271216454695, -0.016451224391328387, 0., 0., 0., 0.014283864794600119
1.71, 0.33297317504527907, -0.01549115268070904, 0., 0., 0., 0.0013242381904554732
1.72, 0.3330191076508664, -0.014470143417802216, 0., 0., 0., -0.011695098091256148
1.73, 0.3330642040764894, -0.013392052643478614, 0., 0., 0., -0.024719653961216077
1.74, 0.33310776028126043, -0.012260960464558057, 0., 0., 0., -0.03769290552919545
1.75, 0.3331490942235011, -0.011081161002886102, 0., 0., 0., -0.05055665668095687
1.76, 0.33318755630723673, -0.009857151369592405, 0., 0., 0., -0.06325149759235779
1.77, 0.33322253947605374, -0.008593619507572483, 0., 0., 0., -0.07571735366302182
1.78, 0.3332534888057229, -0.0072954307566463214, 0., 0., 0., -0.08789411186197277
1.79, 0.33327991044469496, -0.005967613014194549, 0., 0., 0., -0.0997223051162132
1.8, 0.3333013797514226, -0.00461534038929987, 0., 0., 0., -0.1111438298594601
1.81, 0.3333175484800729, -0.0032439152802367557, 0., 0., 0., -0.12210266790943906
1.82, 0.3333281508721545, -0.0018587488429825973, 0., 0., 0., -0.13254558204889255
1.83, 0.33333300852139514, -0.0004653398613959448, 0., 0., 0., -0.14242275539366162
1.84, 0.33333203389325516, 0.0009307479233747171, 0., 0., 0., -0.15168834786162827
1.85, 0.33332523239893985, 0.0023239099173256246, 0., 0., 0., -0.16030094848485094
1.86, 0.33331270294666393, 0.0037085260549283147, 0., 0., 0., -0.1682239093146322
1.87, 0.33329463691996, 0.0050789872517204735, 0., 0., 0., -0.17542555444917748
1.8800000000000001, 0.33327131556346723, 0.0064297226772969535, 0., 0., 0., -0.18187926541288843
1.8900000000000001, 0.3332431057900993, 0.007755227558219235, 0., 0., 0., -0.18756345097378416
1.9000000000000001, 0.3332104544584185, 0.009050091199833672, 0., 0., 0., -0.19246141497189256
1.9100000000000001, 0.3331738812073166, 0.010309024801792686, 0., 0., 0., -0.1965611391934644
1.92, 0.3331339699613669, 0.011526888951065618, 0., 0., 0., -0.19985500125141017
1.93, 0.3330913592703794, 0.01269872003479585, 0., 0., 0., -0.20233944586276809
1.94, 0.3330467316540706, 0.013819755629263582, 0., 0., 0., -0.20401462935334927
1.95, 0.3330008021645009, 0.014885458303661636, 0., 0., 0., -0.20488405339717056
1.96, 0.33295430638869, 0.01589153763288669, 0., 0., 0., -0.2049542024932382
1.97, 0.33290798812818945, 0.01683397016607745, 0., 0., 0., -0.20423419671323445
1.98, 0.3328625869969686, 0.01770901716066165, 0., 0., 0., -0.20273546862801628
1.99, 0.33281882617683606, 0.018513239948320423, 0., 0., 0., -0.20047147088001535
2.0, 0.3327774005607619, 0.019243512858450253, 0., 0., 0., -0.19745741875592576
2.0100000000000002, 0.33273896549952886, 0.019897033683803987, 0., 0., 0., -0.1937100703751131
2.02, 0.3327041263470143, 0.020471331729544115, 0., 0., 0., -0.1892475457416923
2.0300000000000002, 0.33267342897518126, 0.02096427353871646, 0., 0., 0., -0.184089184877318
2.04, 0.3326473514027419, 0.021374066432287814, 0., 0., 0., -0.17825544450311423
2.05, 0.33262629665267296, 0.02169926003897557, 0., 0., 0., -0.1717678322092361
2.06, 0.3326105869245002, 0.02193874601818914, 0., 0., 0., -0.16464887667353637
2.07, 0.33260045913858366, 0.02209175619805806, 0., 0., 0., -0.15692213220298684
2.08, 0.33259606188243585, 0.022157859359739233, 0., 0., 0., -0.14861221561371704
2.09, 0.33259745376407535, 0.022136956899377135, 0., 0., 0., -0.1397448731841527
2.1, 0.33260460315505475, 0.022029277590961453, 0., 0., 0., -0.13034707506310075
2.11, 0.33261738928636075, 0.02183537165785491, 0., 0., 0., -0.12044713404967482
2.12, 0.3326356046439314, 0.021556104339079347, 0., 0., 0., -0.11007484505103808
2.13, 0.3326589585969709, 0.021192649109771623, 0., 0., 0., -0.09926164074309805
2.14, 0.3326870821812995, 0.02074648068479058, 0., 0., 0., -0.08804075799727556
2.15, 0.33271953395130743, 0.020219367901491994, 0., 0., 0., -0.07644740849973533
2.16, 0.33275580680725575, 0.0196133665433395, 0., 0., 0., -0.06451894570784578
2.17, 0.3327953356992224, 0.01893081213136262, 0., 0., 0., -0.052295018922458865
2.18, 0.33283750610447793, 0.018174312676486327, 0., 0., 0., -0.03981770390077332
2.19, 0.3328816631710607, 0.017346741353336657, 0., 0., 0., -0.02713159823153488
2.2, 0.3329271214164482, 0.016451229026084046, 0., 0., 0., -0.014283868822024662
2.21, 0.3329731748661971, 0.015491156529970046, 0., 0., 0., -0.0013242385197411368
2.22, 0.33301910751307084, 0.01447014658905857, 0., 0., 0., 0.011695100655950074
2.23, 0.3330642039724042, 0.013392055232107698, 0., 0., 0., 0.024719658741998125
2.24, 0.3331077602043208, 0.012260962554864592, 0., 0., 0., 0.03769291195816171
2.25, 0.3331490941680796, 0.011081162669103377, 0., 0., 0., 0.05055666428570434
2.2600000000000002, 0.3331875562685628, 0.009857152676834902, 0., 0., 0., 0.06325150598313575
2.27, 0.33322253945013114, 0.00859362051273483, 0., 0., 0., 0.07571736252135006
2.2800000000000002, 0.3332534887892474, 0.007295431509243989, 0., 0., 0., 0.08789412093058999
2.29, 0.33327991043497307, 0.005967613557145356, 0., 0., 0., 0.09972231419020836
2.3000000000000003, 0.33330137974629426, 0.004615340759645411, 0., 0., 0., 0.11114383877846812
2.31, 0.3333175484778387, 0.0032439155098050597, 0., 0., 0., 0.12210267655078279
2.32, 0.3333281508715076, 0.0018587489589931348, 0., 0., 0., 0.13254559032157423
2.33, 0.3333330085213594, 0.00046533988700986416, 0., 0., 0., 0.14242276323310807
2.34, 0.33333203389312904, -0.0009307479685563069, 0., 0., 0., 0.15168835522510923
2.35, 0.33332523239824624, -0.00232391001681304, 0., 0., 0., 0.16030095534750335
2.36, 0.3333127029451061, -0.003708526194939955, 0., 0., 0., 0.168223915666019
2.37, 0.3332946369173831, -0.005078987420822692, 0., 0., 0., 0.17542556029033154
2.38, 0.33327131555982503, -0.006429722866082623, 0., 0., 0., 0.181879270753782
2.39, 0.33324310578542626, -0.007755227759022998, 0., 0., 0., 0.1875634558311846
2.4, 0.33321045445280595, -0.00905009140647959, 0., 0., 0., 0.19246141936755481
2.41, 0.3331738812008937, -0.010309025009372266, 0., 0., 0., 0.19656114315262616
2.42, 0.3331339699542848, -0.011526889155742787, 0., 0., 0., 0.19985500480155075
2.43, 0.33309135926279887, -0.012698720233636518, 0., 0., 0., 0.20233944903259862
2.44, 0.3330467316461524, -0.013819755820087015, 0., 0., 0., 0.20401463217200305
2.45, 0.3330008021563988, -0.014885458484911894, 0., 0., 0., 0.2048840558935669
2.46, 0.3329543063805458, -0.015891537803521167, 0., 0., 0., 0.20495420469559228
2.47, 0.33290798812012945, -0.016833970325471508, 0., 0., 0., 0.20423419864869227
2.48, 0.33286258698910187, -0.017709017308526663, 0., 0., 0., 0.20273547032239286
2.49, 0.3328188261692535, -0.01851324008463437, 0., 0., 0., 0.20047147235761814
2.5, 0.3327774005535365, -0.01924351298339876, 0., 0., 0., 0.19745742003944847
2.5100000000000002, 0.3327389654927163, -0.01989703379773095, 0., 0., 0., 0.19371007148558417
2.52, 0.33270412634065416, -0.020471331832910396, 0., 0., 0., 0.18924754669846827
2.5300000000000002, 0.33267342896929863, -0.020964273632065714, 0., 0., 0., 0.1840891856981102
2.54, 0.33264735139734897, -0.021374066516218433, 0., 0., 0., 0.17825544520404107
2.5500000000000003, 0.332626296647771, -0.02169926011411794, 0., 0., 0., 0.1717678328048933
2.56, 0.33261058692008105, -0.021938746085187314, 0., 0., 0., 0.16464887717708143
2.57, 0.33260045913463177, -0.022091756257555387, 0., 0., 0., 0.15692213262622923
2.58, 0.33259606187892976, -0.022157859412367156, 0., 0., 0., 0.1486122159672128
2.59, 0.33259745376098904, -0.022136956945746637, 0., 0., 0., 0.13974487347730288
2.6, 0.3326046031523594, -0.02202927763165692, 0., 0., 0., 0.1303470753042472
2.61, 0.33261738928402534, -0.021835371693429702, 0., 0., 0., 0.12044713424619222
2.62, 0.33263560464192415, -0.021556104370053043, 0., 0., 0., 0.11007484520942468
2.63, 0.33265895859525996, -0.021192649136628355, 0., 0., 0., 0.09926164086905899
2.64, 0.33268708217985343, -0.02074648070797848, 0., 0., 0., 0.08804075809580401
2.65, 0.3327195339500962, -0.020219367921423426, 0., 0., 0., 0.07644740857518705
2.66, 0.33275580680625066, -0.019613366560391653, 0., 0., 0., 0.06451894576400444
2.67, 0.3327953356983967, -0.018930812145878897, 0., 0., 0., 0.052295018962601955
2.68, 0.3328375061038068, -0.018174312688777863, 0., 0., 0., 0.03981770392772935
2.69, 0.33288166317052154, -0.017346741363684012, 0., 0., 0., 0.02713159824773357
2.7, 0.3329271214160205, -0.016451229034739216, 0., 0., 0., 0.014283868829546041
2.71, 0.33297317486586264, -0.01549115653715832, 0., 0., 0., 0.0013242385203560785
2.72, 0.33301910751281355, -0.014470146594980686, 0., 0., 0., -0.011695100660739834
2.73, 0.3330642039722098, -0.013392055236941848, 0., 0., 0., -0.024719658750925574
2.74, 0.33310776020417715, -0.012260962558768119, 0., 0., 0., -0.037692911970167414
2.75, 0.3331490941679761, -0.011081162672214984, 0., 0., 0., -0.05055666429990539
2.7600000000000002, 0.3331875562684905, -0.009857152679276107, 0., 0., 0., -0.06325150599880504
2.77, 0.33322253945008273, -0.008593620514611886, 0., 0., 0., -0.0757173625378928
2.7800000000000002, 0.3332534887892166, -0.0072954315106494244, 0., 0., 0., -0.08789412094752509
2.79, 0.3332799104349549, -0.005967613558159288, 0., 0., 0., -0.09972231420715348
2.8000000000000003, 0.3333013797462847, -0.004615340760337051, 0., 0., 0., -0.11114383879512353
2.81, 0.3333175484778345, -0.0032439155102337676, 0., 0., 0., -0.12210267656691999
2.82, 0.3333281508715064, -0.0018587489592097807, 0., 0., 0., -0.132545590337023
2.83, 0.33333300852135933, -0.00046533988705773895, 0., 0., 0., -0.14242276324774752
2.84, 0.3333320338931288, 0.0009307479686406782, 0., 0., 0., -0.1516883552388601
2.85, 0.33332523239824496, 0.0023239100169988635, 0., 0., 0., -0.16030095536031916
2.86, 0.3333127029451032, 0.003708526195201377, 0., 0., 0., -0.16822391567787964
2.87, 0.33329463691737826, 0.0050789874211384775, 0., 0., 0., -0.17542556030123954
2.88, 0.33327131555981826, 0.006429722866435207, 0., 0., 0., -0.18187927076375598
2.89, 0.3332431057854175, 0.007755227759397976, 0., 0., 0., -0.18756345584025552
2.9, 0.33321045445279546, 0.009050091406865494, 0., 0., 0., -0.19246141937576347
2.91, 0.3331738812008817, 0.01030902500975987, 0., 0., 0., -0.19656114316001955
2.92, 0.3331339699542716, 0.011526889156125009, 0., 0., 0., -0.19985500480818041
2.93, 0.33309135926278466, 0.01269872023400786, 0., 0., 0., -0.20233944903851814
2.94, 0.33304673164613763, 0.013819755820443327, 0., 0., 0., -0.20401463217726665
2.95, 0.33300080215638367, 0.01488545848525036, 0., 0., 0., -0.2048840558982287
2.96, 0.3329543063805306, 0.015891537803839843, 0., 0., 0., -0.20495420469970507
2.97, 0.33290798812011435, 0.016833970325769172, 0., 0., 0., -0.2042341986523067
2.98, 0.33286258698908716, 0.017709017308802796, 0., 0., 0., -0.20273547032555708
2.99, 0.33281882616923936, 0.018513240084888916, 0., 0., 0., -0.2004714723603776
3.0, 0.332777400553523, 0.01924351298363209, 0., 0., 0., -0.1974574200418454
3.0100000000000002, 0.3327389654927036, 0.019897033797943706, 0., 0., 0., -0.1937100714876578
3.02, 0.3327041263406423, 0.020471331833103422, 0., 0., 0., -0.189247546700255
3.0300000000000002, 0.33267342896928764, 0.02096427363224005, 0., 0., 0., -0.18408918569964286
3.04, 0.3326473513973389, 0.021374066516375162, 0., 0., 0., -0.17825544520535022
3.0500000000000003, 0.33262629664776183, 0.02169926011425826, 0., 0., 0., -0.1717678328060057
3.06, 0.3326105869200728, 0.021938746085312426, 0., 0., 0., -0.16464887717802176
3.0700000000000003, 0.3326004591346244, 0.022091756257666496, 0., 0., 0., -0.1569221326270192
3.08, 0.3325960618789232, 0.022157859412465432, 0., 0., 0., -0.1486122159678729
3.09, 0.33259745376098326, 0.02213695694583323, 0., 0., 0., -0.13974487347785033
3.1, 0.33260460315235435, 0.022029277631732916, 0., 0., 0., -0.13034707530469755
3.11, 0.332617389284021, 0.021835371693496135, 0., 0., 0., -0.12044713424655923
3.12, 0.33263560464192043, 0.021556104370110886, 0., 0., 0., -0.11007484520972048
3.13, 0.33265895859525674, 0.021192649136678503, 0., 0., 0., -0.09926164086929422
3.14, 0.33268708217985077, 0.020746480708021778, 0., 0., 0., -0.08804075809598802
3.15, 0.3327195339500939, 0.020219367921460646, 0., 0., 0., -0.07644740857532796
3.16, 0.3327558068062488, 0.019613366560423492, 0., 0., 0., -0.06451894576410933
3.17, 0.33279533569839514, 0.018930812145906008, 0., 0., 0., -0.05229501896267696
