0,0
0.01,-9.35938E-07
0.02,-4.27847E-06
0.03,-1.07894E-05
0.04,-2.03644E-05
0.05,-3.22514E-05
0.06,-4.51363E-05
0.07,-5.74702E-05
0.08,-6.79906E-05
0.09,-7.60864E-05
0.1,-8.18754E-05
0.11,-8.60767E-05
0.12,-0.000089767
0.13,-9.40669E-05
0.14,-9.98296E-05
0.15,-0.000107426
0.16,-0.000116691
0.17,-0.000127021
0.18,-0.000137579
0.19,-0.000147546
0.2,-0.000156336
0.21,-0.000163737
0.22,-0.000169928
0.23,-0.000175396
0.24,-0.000180779
0.25,-0.00018668
0.26,-0.000193516
0.27,-0.000201415
0.28,-0.000210209
0.29,-0.000219497
0.3,-0.000228779
0.31,-0.000237598
0.32,-0.000245666
0.33,-0.000252924
0.34,-0.000259542
0.35,-0.000265843
0.36,-0.000272203
0.37,-0.000278944
0.38,-0.000286255
0.39,-0.000294153
0.4,-0.000302499
0.41,-0.000311049
0.42,-0.000319527
0.43,-0.000327702
0.44,-0.000335448
0.45,-0.000342762
0.46,-0.000349758
0.47,-0.00035662
0.48,-0.000363551
0.49,-0.000370712
0.5,-0.000378189
0.51,-0.000385977
0.52,-0.000393991
0.53,-0.000402093
0.54,-0.000410138
0.55,-0.000418005
0.56,-0.000425633
0.57,-0.000433025
0.58,-0.000440247
0.59,-0.000447404
0.6,-0.000454606
0.61,-0.000461947
0.62,-0.000469473
0.63,-0.00047718
0.64,-0.000485014
0.65,-0.00049289
0.66,-0.000500719
0.67,-0.000508428
0.68,-0.000515984
0.69,-0.000523398
0.7,-0.000530719
0.71,-0.000538017
0.72,-0.000545364
0.73,-0.000552812
0.74,-0.000560379
0.75,-0.000568048
0.76,-0.000575774
0.77,-0.000583502
0.78,-0.000591178
0.79,-0.000598772
0.8,-0.000606275
0.81,-0.000613707
0.82,-0.000621103
0.83,-0.000628504
0.84,-0.000635946
0.85,-0.000643448
0.86,-0.000651012
0.87,-0.000658623
0.88,-0.000666255
0.89,-0.000673878
0.9,-0.000681467
0.91,-0.000689008
0.92,-0.0006965
0.93,-0.000703956
0.94,-0.000711396
0.95,-0.000718845
0.96,-0.00072632
0.97,-0.00073383
0.98,-0.000741376
0.99,-0.000748944
1,-0.000756518
1.01,-0.000764081
1.02,-0.00077162
1.03,-0.000779129
1.04,-0.000786612
1.05,-0.000794077
1.06,-0.000801538
1.07,-0.000809007
1.08,-0.000816494
1.09,-0.000824
1.1,-0.000831524
1.11,-0.000839057
1.12,-0.000846589
1.13,-0.000854112
1.14,-0.000861619
1.15,-0.000869109
1.16,-0.000876584
1.17,-0.000884052
1.18,-0.000891519
1.19,-0.000898992
1.2,-0.000906475
1.21,-0.00091397
1.22,-0.000921472
1.23,-0.000928977
1.24,-0.00093648
1.25,-0.000943975
1.26,-0.000951459
1.27,-0.000958934
1.28,-0.000966402
1.29,-0.000973865
1.3,-0.00098133
1.31,-0.000988798
1.32,-0.000996272
1.33,-0.00100375
1.34,-0.00101123
1.35,-0.00101872
1.36,-0.0010262
1.37,-0.00103367
1.38,-0.00104114
1.39,-0.0010486
1.4,-0.00105606
1.41,-0.00106351
1.42,-0.00107097
1.43,-0.00107843
1.44,-0.00108589
1.45,-0.00109335
1.46,-0.00110082
1.47,-0.00110828
1.48,-0.00111574
1.49,-0.0011232
1.5,-0.00113065
1.51,-0.0011381
1.52,-0.00114554
1.53,-0.00115299
1.54,-0.00116043
1.55,-0.00116788
1.56,-0.00117533
1.57,-0.00118278
1.58,-0.00119022
1.59,-0.00119767
1.6,-0.00120511
1.61,-0.00121255
1.62,-0.00121999
1.63,-0.00122743
1.64,-0.00123486
1.65,-0.00124229
1.66,-0.00124973
1.67,-0.00125716
1.68,-0.00126459
1.69,-0.00127203
1.7,-0.00127946
1.71,-0.00128689
1.72,-0.00129432
1.73,-0.00130174
1.74,-0.00130917
1.75,-0.00131659
1.76,-0.00132401
1.77,-0.00133143
1.78,-0.00133885
1.79,-0.00134627
1.8,-0.00135369
1.81,-0.0013611
1.82,-0.00136852
1.83,-0.00137593
1.84,-0.00138335
1.85,-0.00139076
1.86,-0.00139817
1.87,-0.00140558
1.88,-0.00141299
1.89,-0.00142039
1.9,-0.0014278
1.91,-0.0014352
1.92,-0.00144261
1.93,-0.00145001
1.94,-0.00145741
1.95,-0.00146481
1.96,-0.00147221
1.97,-0.00147961
1.98,-0.001487
1.99,-0.0014944
2,-0.00150179
2.01,-0.00150919
2.02,-0.00151658
2.03,-0.00152397
2.04,-0.00153136
2.05,-0.00153875
2.06,-0.00154613
2.07,-0.00155352
2.08,-0.0015609
2.09,-0.00156829
2.1,-0.00157567
2.11,-0.00158305
2.12,-0.00159043
2.13,-0.00159781
2.14,-0.00160519
2.15,-0.00161256
2.16,-0.00161994
2.17,-0.00162731
2.18,-0.00163469
2.19,-0.00164206
2.2,-0.00164943
2.21,-0.0016568
2.22,-0.00166417
2.23,-0.00167153
2.24,-0.0016789
2.25,-0.00168626
2.26,-0.00169363
2.27,-0.00170099
2.28,-0.00170835
2.29,-0.00171571
2.3,-0.00172307
2.31,-0.00173043
2.32,-0.00173778
2.33,-0.00174514
2.34,-0.00175249
2.35,-0.00175985
2.36,-0.0017672
2.37,-0.00177455
2.38,-0.0017819
2.39,-0.00178925
2.4,-0.00179659
2.41,-0.00180394
2.42,-0.00181128
2.43,-0.00181863
2.44,-0.00182597
2.45,-0.00183331
2.46,-0.00184065
2.47,-0.00184799
2.48,-0.00185533
2.49,-0.00186266
2.5,-0.00187
2.51,-0.00187733
2.52,-0.00188467
2.53,-0.001892
2.54,-0.00189933
2.55,-0.00190666
2.56,-0.00191399
2.57,-0.00192132
2.58,-0.00192864
2.59,-0.00193597
2.6,-0.00194329
2.61,-0.00195061
2.62,-0.00195794
2.63,-0.00196526
2.64,-0.00197257
2.65,-0.00197989
2.66,-0.00198721
2.67,-0.00199453
2.68,-0.00200184
2.69,-0.00200915
2.7,-0.00201647
2.71,-0.00202378
2.72,-0.00203109
2.73,-0.0020384
2.74,-0.0020457
2.75,-0.00205301
2.76,-0.00206032
2.77,-0.00206762
2.78,-0.00207492
2.79,-0.00208222
2.8,-0.00208952
2.81,-0.00209682
2.82,-0.00210412
2.83,-0.00211142
2.84,-0.00211872
2.85,-0.00212601
2.86,-0.0021333
2.87,-0.0021406
2.88,-0.00214789
2.89,-0.00215518
2.9,-0.00216247
2.91,-0.00216976
2.92,-0.00217704
2.93,-0.00218433
2.94,-0.00219161
2.95,-0.0021989
2.96,-0.00220618
2.97,-0.00221346
2.98,-0.00222074
2.99,-0.00222802
3,-0.0022353
3.01,-0.00224257
3.02,-0.00224985
3.03,-0.00225712
3.04,-0.00226439
3.05,-0.00227167
3.06,-0.00227894
3.07,-0.00228621
3.08,-0.00229348
3.09,-0.00230074
3.1,-0.00230801
3.11,-0.00231527
3.12,-0.00232254
3.13,-0.0023298
3.14,-0.00233706
3.15,-0.00234432
3.16,-0.00235158
3.17,-0.00235884
3.18,-0.0023661
3.19,-0.00237335
3.2,-0.00238061
3.21,-0.00238786
3.22,-0.00239511
3.23,-0.00240236
3.24,-0.00240961
3.25,-0.00241686
3.26,-0.00242411
3.27,-0.00243136
3.28,-0.0024386
3.29,-0.00244585
3.3,-0.00245309
3.31,-0.00246033
3.32,-0.00246757
3.33,-0.00247481
3.34,-0.00248205
3.35,-0.00248929
3.36,-0.00249653
3.37,-0.00250376
3.38,-0.002511
3.39,-0.00251823
3.4,-0.00252546
3.41,-0.00253269
3.42,-0.00253992
3.43,-0.00254715
3.44,-0.00255438
3.45,-0.0025616
3.46,-0.00256883
3.47,-0.00257605
3.48,-0.00258327
3.49,-0.00259049
3.5,-0.00259772
3.51,-0.00260493
