#x y F(x, y)
-10 -10 13130
-10 -9.9 12819.4
-10 -9.8 12520
-10 -9.7 12231.4
-10 -9.6 11953.4
-10 -9.5 11685.8
-10 -9.4 11428.4
-10 -9.3 11181
-10 -9.2 10943.2
-10 -9.1 10715
-10 -9 10496
-10 -8.9 10286.1
-10 -8.8 10085
-10 -8.7 9892.61
-10 -8.6 9708.6
-10 -8.5 9532.81
-10 -8.4 9365.03
-10 -8.3 9205.06
-10 -8.2 9052.7
-10 -8.1 8907.74
-10 -8 8770
-10 -7.9 8639.28
-10 -7.8 8515.39
-10 -7.7 8398.13
-10 -7.6 8287.34
-10 -7.5 8182.81
-10 -7.4 8084.38
-10 -7.3 7991.85
-10 -7.2 7905.07
-10 -7.1 7823.84
-10 -7 7748
-10 -6.9 7677.38
-10 -6.8 7611.82
-10 -6.7 7551.14
-10 -6.6 7495.19
-10 -6.5 7443.81
-10 -6.4 7396.84
-10 -6.3 7354.13
-10 -6.2 7315.51
-10 -6.1 7280.85
-10 -6 7250
-10 -5.9 7222.81
-10 -5.8 7199.13
-10 -5.7 7178.83
-10 -5.6 7161.77
-10 -5.5 7147.81
-10 -5.4 7136.83
-10 -5.3 7128.68
-10 -5.2 7123.24
-10 -5.1 7120.39
-10 -5 7120
-10 -4.9 7121.95
-10 -4.8 7126.12
-10 -4.7 7132.4
-10 -4.6 7140.67
-10 -4.5 7150.81
-10 -4.4 7162.73
-10 -4.3 7176.31
-10 -4.2 7191.45
-10 -4.1 7208.05
-10 -4 7226
-10 -3.9 7245.21
-10 -3.8 7265.59
-10 -3.7 7287.05
-10 -3.6 7309.48
-10 -3.5 7332.81
-10 -3.4 7356.95
-10 -3.3 7381.82
-10 -3.2 7407.34
-10 -3.1 7433.42
-10 -3 7460
-10 -2.9 7487
-10 -2.8 7514.35
-10 -2.7 7541.97
-10 -2.6 7569.82
-10 -2.5 7597.81
-10 -2.4 7625.9
-10 -2.3 7654.01
-10 -2.2 7682.11
-10 -2.1 7710.12
-10 -2 7738
-10 -1.9 7765.7
-10 -1.8 7793.18
-10 -1.7 7820.38
-10 -1.6 7847.27
-10 -1.5 7873.81
-10 -1.4 7899.96
-10 -1.3 7925.69
-10 -1.2 7950.95
-10 -1.1 7975.73
-10 -1 8000
-10 -0.9 8023.73
-10 -0.8 8046.89
-10 -0.7 8069.47
-10 -0.6 8091.45
-10 -0.5 8112.81
-10 -0.4 8133.55
-10 -0.3 8153.64
-10 -0.2 8173.08
-10 -0.1 8191.87
-10 0 8210
-10 0.1 8227.47
-10 0.2 8244.28
-10 0.3 8260.44
-10 0.4 8275.95
-10 0.5 8290.81
-10 0.6 8305.05
-10 0.7 8318.67
-10 0.8 8331.69
-10 0.9 8344.13
-10 1 8356
-10 1.1 8367.33
-10 1.2 8378.15
-10 1.3 8388.49
-10 1.4 8398.36
-10 1.5 8407.81
-10 1.6 8416.87
-10 1.7 8425.58
-10 1.8 8433.98
-10 1.9 8442.1
-10 2 8450
-10 2.1 8457.72
-10 2.2 8465.31
-10 2.3 8472.81
-10 2.4 8480.3
-10 2.5 8487.81
-10 2.6 8495.42
-10 2.7 8503.17
-10 2.8 8511.15
-10 2.9 8519.4
-10 3 8528
-10 3.1 8537.02
-10 3.2 8546.54
-10 3.3 8556.62
-10 3.4 8567.35
-10 3.5 8578.81
-10 3.6 8591.08
-10 3.7 8604.25
-10 3.8 8618.39
-10 3.9 8633.61
-10 4 8650
-10 4.1 8667.65
-10 4.2 8686.65
-10 4.3 8707.11
-10 4.4 8729.13
-10 4.5 8752.81
-10 4.6 8778.27
-10 4.7 8805.6
-10 4.8 8834.92
-10 4.9 8866.35
-10 5 8900
-10 5.1 8935.99
-10 5.2 8974.44
-10 5.3 9015.48
-10 5.4 9059.23
-10 5.5 9105.81
-10 5.6 9155.37
-10 5.7 9208.03
-10 5.8 9263.93
-10 5.9 9323.21
