0, -0.0375702,0
0.170847, 0.0217439,0.00160443
0.341694, -0.00294248,-0.00740478
0.512541, -0.00470463,0.00771315
0.683388, 0.0076377,0.000632494
0.854235, 0.00218388,0.00122619
1.02508, 0.00357771,-0.00713554
1.19593, -0.00847043,-0.00363947
1.36678, 0.00132364,0.00238643
1.53762, -0.00111024,0.00384166
1.70847, 0.00438616,-0.00463984
1.87932, -0.00382243,-0.00254069
2.05016, -0.00211069,0.00153129
2.22101, -0.00255227,0.00331466
2.39186, 0.0023034,0.00455716
2.56271, 0.00718871,-0.00400143
2.73355, -0.00301153,-0.00022655
2.9044, -0.0068365,-0.00424305
3.07525, 0.00364754,-0.000132138
3.24609, 0.00188559,0.00747461
3.41694, -0.00346789,-0.00525367
3.58779, 0.0013861,0.001105
3.75864, -0.00503825,-0.0023066
3.92948, 0.00123757,0.0102587
4.10033, 0.00483826,-0.0030692
4.27118, 0.00700284,-0.00524021
4.44202, -0.00719585,0.00492848
4.61287, -0.00288745,-0.00509872
4.78372, 0.0056637,0.00347967
4.95456, -0.000957446,-0.0029931
5.12541, -0.00165602,-0.00301978
5.29626, -0.00297126,0.00263275
5.46711, -0.000435103,0.000382802
5.63795, 0.00348266,0.00657919
5.8088, 0.000785454,-0.00222161
5.97965, 0.00262994,-0.00768029
6.15049, -0.00330149,0.00103663
6.32134, -0.00308758,0.00535293
6.49219, 0.00111318,-0.00183316
6.66304, 0.00586136,-0.00245363
6.83388, -0.00662497,-0.0011206
7.00473, -0.00445279,0.00110429
7.17558, 0.0065114,0.00581898
7.34642, -0.00520962,0.00348261
7.51727, 0.0127962,-0.00715108
7.68812, -0.00697234,-0.000248795
7.85896, -0.00010174,-0.00182257
8.02981, -0.00364458,0.00530662
8.20066, 0.00832318,-0.00295848
8.37151, -0.00276308,-0.000430853
8.54235, -0.00480326,-0.00366394
8.7132, -0.000541927,0.00402834
8.88405, 3.03902e-05,0.00315072
9.05489, 0.00472263,0.00121427
9.22574, 0.00156264,-0.0051909
9.39659, -0.00125485,-0.00497936
