29.1548,0
0.187506,-0.700435
-0.27457,-0.394911
0.104454,-0.242362
-0.201073,-0.0465969
-0.136313,0.0987733
0.00190049,-0.0364627
0.243233,0.0805471
0.101346,0.109349
0.0411795,-0.276541
0.0391481,-0.171635
-0.0549834,-0.0820743
-0.280978,-0.0140807
-0.0160244,-0.0240784
0.0775293,0.191188
0.0310384,0.123468
0.151655,-0.150355
0.206313,-0.17072
-0.0476038,-0.0570936
-0.249045,-0.168525
-0.107233,-0.0562252
-0.0234254,0.215279
-0.118792,0.197375
0.136088,-0.0709283
0.255144,-0.0442697
0.0505372,-0.0579455
-0.12024,-0.240774
-0.0422231,-0.125252
-0.153879,0.101724
-0.171069,0.0716377
0.075657,0.0363323
0.203202,0.133796
0.0469311,-0.041842
0.0862658,-0.244871
0.0819926,-0.161827
-0.161491,0.0367858
-0.236003,-0.0480901
0.0307588,0.0724103
0.0836514,0.271918
0.0311641,0.0912462
0.155434,-0.181695
0.162267,-0.0889023
-0.135446,-0.085851
-0.183026,-0.137817
-0.0511223,0.052208
-0.110888,0.187162
-0.0291701,0.0770036
0.212328,-0.0691782
0.212766,0.0120116
-0.0170253,-0.116113
-0.0655731,-0.237229
-0.0406334,-0.060102
-0.13149,0.121904
-0.131122,0.0618566
0.163259,0.115779
0.1023,0.151091
0.0410284,-0.0890364
0.0505352,-0.255462
0.0289125,-0.0970386
-0.209224,-0.0218238
-0.145248,-0.0548619
0.0567546,0.11514
0.0530426,0.226898
0.0453555,-0.0273482
0.210357,-0.153461
0.100538,-0.0873399
-0.12709,-0.0723563
-0.101332,-0.128768
-0.0248504,0.125557
-0.0558788,0.209661
-0.0123011,0.0363531
0.224606,-0.0340045
0.148861,-0.00602982
-0.0508264,-0.160055
-0.0145781,-0.132855
-0.0963089,-0.0466523
-0.151646,0.157658
0.00307294,0.0206353
0.121513,0.193721
0.162598,0.0795303
0.00518437,-0.100265
0.0919772,-0.20777
-0.0611037,-0.0765441
-0.195036,0.018072
-0.0573171,0.000358477
0.0245668,0.21201
0.0776468,0.0745644
0.160738,-0.0359359
0.0978546,-0.0964509
0.0221637,-0.226612
0.0189565,-0.0909616
-0.0286295,0.0889184
-0.105523,0.155368
-0.0662493,0.166574
0.0516291,0.012746
0.180463,0.0187066
0.117651,-0.0799876
0.0308178,-0.0827377
-0.13126,-0.0670206
-0.118997,-0.0094324
-0.10874,0.107494
0.021497,0.146194
0.103184,0.102416
0.135328,0.0475589
0.0418734,-0.100824
-0.0154319,-0.133278
-0.112435,-0.0982452
-0.0749617,-0.00786091
-0.0847761,0.122803
-0.00358843,0.0879828
0.128734,0.0610288
0.132392,0.0294989
0.0193808,-0.0732064
0.026231,-0.156913
-0.0753676,-0.0530122
-0.131816,0.0299271
-0.0967964,0.0154547
0.0676516,0.130424
0.0778646,0.103111
0.129994,-0.0282397
0.114982,-0.102014
-0.000546784,-0.0279802
-0.164119,-0.0739648
-0.0897335,-0.00843885
-0.0124012,0.117289
-0.0285736,0.168149
0.0655303,-0.000826906
0.148228,-0.030029
