time,distance
0.012263526,32.72734880447388
0.034721974,32.74033069610596
0.057250761000000004,32.75331258773804
0.08074645600000001,32.72734880447388
0.10362099200000001,32.736003398895264
0.126454654,32.7143669128418
0.14897418,32.736003398895264
0.17154065500000001,32.723021507263184
0.194397486,32.7143669128418
0.21691549400000001,32.76629447937012
0.23959412500000002,32.748985290527344
0.26226302300000004,30.317044258117676
0.284772448,33.18171501159668
0.307279632,33.151423931121826
0.329790038,32.723021507263184
0.35238593300000004,33.164405822753906
0.374942842,32.72734880447388
0.39768022900000005,32.75763988494873
0.420234323,32.68407583236694
0.44275836,32.73167610168457
0.46522998600000004,32.723021507263184
0.48840296000000005,33.16007852554321
0.510885624,33.18604230880737
0.533327525,32.761967182159424
0.5557921130000001,33.177387714385986
0.578163787,32.72734880447388
0.600556351,32.74465799331665
0.6229580640000001,32.75331258773804
0.645436468,32.75763988494873
0.6678442560000001,32.72734880447388
0.690251858,32.7100396156311
0.712731836,33.14709663391113
0.7351628290000001,32.75331258773804
0.757622083,32.75331258773804
0.7800594660000001,32.74465799331665
0.80260043,32.723021507263184
0.825124115,33.18604230880737
0.8476216310000001,33.18171501159668
0.870061551,32.723021507263184
0.8925558450000001,32.7100396156311
0.915178,32.7143669128418
0.937646552,32.7100396156311
0.9616304940000001,32.70571231842041
0.98426541,32.72734880447388
1.007509038,32.69273042678833
1.0300377600000001,33.17306041717529
1.052486736,32.723021507263184
1.0756714520000001,32.723021507263184
1.098953694,32.73167610168457
1.121474397,33.1687331199646
1.143893056,32.723021507263184
1.166377683,32.71869421005249
1.188834881,33.18171501159668
1.211327212,32.74465799331665
1.233830451,32.723021507263184
1.256300336,32.73167610168457
1.278802401,32.69705772399902
1.3018101320000002,32.7143669128418
1.3242919560000002,32.73167610168457
1.3471473250000001,32.71869421005249
1.3695978130000002,32.75331258773804
1.392150309,33.19469690322876
1.414667246,32.72734880447388
1.4371587000000001,32.73167610168457
1.459737494,33.1687331199646
1.482275062,32.723021507263184
1.5049701420000001,32.7143669128418
1.5274624110000001,33.15575122833252
1.5499529390000002,32.74465799331665
1.57239087,32.73167610168457
1.594879028,32.69273042678833
1.6173695190000001,33.15575122833252
1.63992844,32.7143669128418
1.6623760390000002,32.73167610168457
1.6848519000000002,32.723021507263184
1.707486679,33.1687331199646
1.73011292,32.75763988494873
1.752863059,32.70571231842041
1.775324474,32.71869421005249
1.7995988530000002,32.73167610168457
1.826627782,65.56720733642578
1.8505743410000002,15.677797794342041
1.873200694,32.69273042678833
1.898354858,32.723021507263184
1.9237826720000002,32.73167610168457
1.946714972,33.15575122833252
1.9699001800000002,32.72734880447388
1.997016134,32.73167610168457
2.019871744,33.18171501159668
2.042677868,32.70138502120972
2.0654252300000002,32.68840312957764
2.088259653,32.70571231842041
2.110757681,32.723021507263184
2.133251987,32.70571231842041
2.155758739,33.18171501159668
2.1784900620000003,32.70138502120972
2.201393194,33.15575122833252
2.223914353,32.72734880447388
2.24639714,32.73167610168457
2.2692113590000003,33.18604230880737
2.291676621,32.73167610168457
2.314848007,32.736003398895264
2.3376449960000003,33.17306041717529
2.360137593,32.7143669128418
2.3826124490000002,32.71869421005249
2.405096417,33.190369606018066
2.427576588,32.71869421005249
2.450099965,32.723021507263184
2.472600786,32.69273042678833
2.495128904,32.723021507263184
2.517666986,32.736003398895264
2.540129582,32.73167610168457
2.562636551,32.70571231842041
2.585064404,32.7143669128418
2.607538704,32.7100396156311
2.629960296,32.69273042678833
2.652778472,33.151423931121826
2.675591074,33.177387714385986
2.698655748,32.73167610168457
2.7215293540000003,32.71869421005249
2.74438505,32.736003398895264
2.7668942970000003,32.723021507263184
2.7896978060000004,32.68840312957764
2.812183403,32.73167610168457
2.834637813,33.190369606018066
2.857088296,32.71869421005249
2.879908991,32.7143669128418
2.9026088060000004,33.16007852554321
2.925122832,32.723021507263184
2.947627208,32.69705772399902
2.970184403,32.723021507263184
2.9936256400000003,32.69273042678833
3.0161145890000003,32.904767990112305
3.0386569310000002,32.70138502120972
3.0611681780000004,32.69705772399902
3.0836504970000003,32.74033069610596
3.1062304160000003,32.761967182159424
3.1286603800000004,32.7100396156311
3.1511271790000004,32.74465799331665
3.1735850340000002,32.74033069610596
3.196082484,32.69273042678833
3.218581415,32.73167610168457
3.241069827,33.16007852554321
3.2635372350000003,32.736003398895264
3.2859732150000003,32.736003398895264
3.3084494760000003,32.7143669128418
3.3313966010000002,32.73167610168457
3.3539963150000003,33.16007852554321
3.376415757,32.73167610168457
3.399064177,33.164405822753906
3.4218606630000004,32.72734880447388
3.4444429860000003,33.151423931121826
3.467174726,32.73167610168457
3.4897201580000003,33.19469690322876
3.512210327,32.7143669128418
3.5346699380000004,32.73167610168457
3.557135643,33.190369606018066
3.579595476,32.7100396156311
3.601996343,32.73167610168457
3.624413285,32.74033069610596
3.64684795,32.7143669128418
3.6693368970000004,33.164405822753906
3.691832621,32.7143669128418
3.7142613790000003,32.70138502120972
3.7368153850000003,32.736003398895264
3.7592382160000004,32.70571231842041
3.7816625100000003,32.723021507263184
3.804072896,32.72734880447388
3.826514432,33.20767879486084
3.848948635,32.70571231842041
3.871473769,32.7100396156311
3.8939412140000003,32.30760097503662
3.9162601680000004,27.517282962799072
3.938632273,29.60304021835327
3.9613534950000004,32.06527233123779
3.983543236,28.382742404937744
4.005773943,28.638052940368652
4.028530722,32.00901746749878
4.051187514,29.477548599243164
4.073532265,28.63372564315796
4.095862868,31.783998012542725
4.118151135000001,30.19587993621826
4.140326412,28.382742404937744
4.162703296,31.346940994262695
4.185013101,30.806028842926025
4.2072181760000005,28.348124027252197
4.2295990230000005,30.831992626190186
4.252024521,31.182503700256348
4.274301776000001,28.5428524017334
4.296644286,30.30838966369629
4.31905869,31.424832344055176
4.341291694000001,28.41736078262329
4.363590961,29.802095890045166
4.3860070680000005,31.887853145599365
4.408259591,28.811144828796387
4.4305335050000005,29.477548599243164
4.454267512,31.446468830108643
4.476663008,29.542458057403564
4.499555998,29.29147481918335
4.522461378,31.36425018310547
4.544708234000001,29.36936616897583
4.567102007,29.196274280548096
4.589802614,31.22577667236328
4.612168589,30.113661289215088
4.634381591,28.638052940368652
4.656705527000001,30.50311803817749
4.679065871000001,30.472826957702637
4.701335562000001,28.63372564315796
4.723714797,30.706501007080078
4.7462928600000005,30.187225341796875
4.768784528,29.131364822387695
4.7911150750000004,30.468499660491943
4.813662524000001,30.775737762451172
4.835989034000001,28.798162937164307
4.858331229,30.247807502746582
4.880551936000001,30.86228370666504
4.902817978000001,29.391002655029297
4.925105985,30.00115156173706
4.947504036000001,30.922865867614746
4.9697351130000005,29.144346714019775
4.992092273,29.836714267730713
5.014720024000001,30.909883975982666
5.037730466,29.27849292755127
5.060124758000001,29.464566707611084
5.082781437,30.8233380317688
5.105351721,29.89729642868042
5.1280641440000005,29.235219955444336
5.150518273,30.73679208755493
5.172928806000001,29.983842372894287
5.195547779,29.585731029510498
5.217959368000001,30.702173709869385
5.2404972050000005,30.096352100372314
5.262774581,29.09674644470215
5.285152651000001,30.589663982391357
5.307801459,29.784786701202393
5.3300418160000005,29.101073741912842
5.35235753,30.481481552124023
5.374681337,30.355989933013916
5.396958048,29.56409454345703
5.419332432,30.51609992980957
5.441733614,30.420899391174316
5.463961026000001,29.585731029510498
5.4862930930000005,30.278098583221436
5.508594491,30.520427227020264
5.5308955740000005,29.659295082092285
5.553219696,30.113661289215088
5.575552429,30.56802749633789
5.5978944230000005,29.7155499458313
5.620277844,30.291080474853516
5.642738271000001,30.550718307495117
5.665065892,29.334747791290283
5.687318158,29.927587509155273
5.70968856,30.576682090759277
5.731994884000001,29.87133264541626
5.755501153,29.46023941040039
5.777880186,30.550718307495117
5.800427025,29.94922399520874
5.8227755000000005,29.8453688621521
5.845086491,30.550718307495117
5.867376463,29.57707643508911
5.889662026000001,29.776132106781006
5.912090543000001,29.52514886856079
5.934404794000001,30.122315883636475
5.956764177,29.308784008026123
5.979206695,30.429553985595703
6.0015548370000005,30.20453453063965
6.024165476,29.810750484466553
6.04645054,30.38628101348877
6.068777088,30.247807502746582
6.091045965,29.31743860244751
6.113632381,30.33435344696045
6.136110197000001,30.585336685180664
6.1584517640000005,29.750168323516846
6.180812148,30.226171016693115
6.20365419,30.317044258117676
6.226047224,29.797768592834473
6.248666271,30.200207233428955
6.270948185,30.38628101348877
6.295449143000001,29.789113998413086
6.317995596,30.174243450164795
6.34031485,30.381953716278076
6.363560992,29.802095890045166
6.385877894,30.161261558532715
6.408174777,30.39926290512085
6.430683542000001,29.42129373550415
6.4530788,30.09202480316162
6.4753888690000005,30.394935607910156
6.497724364000001,29.875659942626953
6.520044637000001,30.06606101989746
6.542388615,30.429553985595703
6.564714684,29.93624210357666
6.587713942000001,29.594385623931885
6.610157018000001,30.41224479675293
6.632478531,29.94922399520874
6.655239478,29.957878589630127
6.682625608,110.94757318496704
6.705051350000001,29.901623725891113
6.729766228000001,55.49325942993164
6.754798125000001,30.304062366485596
6.778596559,8.611321449279785
6.801004226000001,30.1699161529541
6.828882274000001,30.226171016693115
