"Time","max height (stats)","max volume (stats)"
1.12774,0.086785,77.0454
1.13763,0.088376,77.1297
1.14711,0.090142,77.1929
1.15618,0.092042,77.2336
1.16497,0.09407,77.2532
1.17357,0.096232,77.2488
1.18207,0.098534,77.2189
1.19054,0.100986,77.162
1.19907,0.103601,77.0751
1.20773,0.106391,76.9554
1.21659,0.10937,76.7993
1.22542,0.112501,76.6111
1.234,0.11561,76.3992
1.24246,0.118685,76.1663
1.25094,0.121728,75.9186
1.25923,0.124614,75.666
1.26728,0.127294,75.4178
1.2753,0.129934,75.1768
1.28349,0.132465,74.9455
1.29212,0.134866,74.7275
1.30154,0.137124,74.5304
1.31216,0.13914,74.3735
1.32542,0.140761,74.2875
1.34542,0.141191,74.4009
1.36542,0.139221,74.7621
1.37815,0.136712,75.0765
1.38804,0.134159,75.3469
1.397,0.131539,75.6008
1.40562,0.128917,75.8442
1.41418,0.125969,76.0787
1.4226,0.122788,76.2934
1.43067,0.119409,76.4813
1.43811,0.115828,76.6352
1.44534,0.112887,76.7662
1.45244,0.110205,76.8768
1.45946,0.107553,76.9683
1.46629,0.104989,77.0404
1.47298,0.102507,77.0948
1.47958,0.100172,77.1337
1.48614,0.098069,77.1558
1.49271,0.096056,77.161
1.49924,0.094085,77.1486
1.5057,0.092175,77.1181
1.51211,0.090317,77.068
1.51855,0.08851,76.9967
1.52471,0.086846,76.9087
1.53059,0.085421,76.8065
1.53626,0.084121,76.6909
1.5418,0.082921,76.5627
1.54741,0.081773,76.4163
1.55308,0.080683,76.2549
1.5588,0.079654,76.0804
1.56458,0.078688,75.8956
1.57048,0.077786,75.7011
1.57664,0.076922,75.4993
1.58313,0.076122,75.2877
1.59012,0.075363,75.0661
1.59766,0.074652,74.8372
1.6059,0.073998,74.6086
1.61522,0.073685,74.3807
1.62659,0.073193,74.1612
1.64007,0.072898,74.0153
1.66007,0.073477,74.1081
1.67622,0.074535,74.4312
1.68486,0.075271,74.6706
1.69141,0.075914,74.8748
1.69697,0.076681,75.0607
1.70203,0.077439,75.2387
1.70684,0.078203,75.4133
1.71157,0.078992,75.5867
1.71629,0.079822,75.7591
1.7211,0.080706,75.9299
1.7259,0.081635,76.0949
1.73058,0.082582,76.2473
1.73524,0.083571,76.3905
1.73993,0.084671,76.5229
1.74471,0.085867,76.6465
1.74958,0.087146,76.7614
1.75458,0.088519,76.8656
1.75957,0.090055,76.9554
1.76437,0.09165,77.0282
1.76901,0.09326,77.0831
1.77351,0.094886,77.1227
1.77776,0.096484,77.1464
1.78203,0.098145,77.1562
1.78637,0.099893,77.1536
1.79085,0.101755,77.1364
1.79551,0.103762,77.1012
1.80045,0.105958,77.0437
1.80576,0.108398,76.9568
1.81156,0.111155,76.8325
1.8171,0.113977,76.6829
1.82239,0.11674,76.5118
1.82743,0.119415,76.3224
1.83228,0.122024,76.1148
1.83696,0.124675,75.8948
1.8415,0.127361,75.6612
1.84595,0.130003,75.4147
1.85033,0.132585,75.159
1.85465,0.135107,74.8953
1.85843,0.137275,74.6581
1.86229,0.139449,74.4104
1.86635,0.141684,74.145
1.87037,0.143832,73.8835
1.87433,0.145873,73.6267
1.87825,0.147819,73.3743
1.88217,0.14968,73.1257
1.88612,0.151532,72.8797
1.89015,0.153347,72.6354
1.89427,0.155097,72.3902
1.89856,0.156782,72.1407
1.903,0.158382,71.8906
1.9077,0.159988,71.6371
1.91263,0.161489,71.3867
1.91779,0.162879,71.1465
1.92325,0.164776,70.922
1.92919,0.166913,70.7195
1.93596,0.168874,70.5519
1.94462,0.170658,70.4443
1.95997,0.171941,70.5812
1.96956,0.166898,70.8404
1.97643,0.165052,71.1495
1.98235,0.163387,71.4504
1.98769,0.161574,71.7573
1.99264,0.159632,72.0675
1.9972,0.15761,72.3725
2.00138,0.155562,72.6653
2.0053,0.153464,72.9496
2.00901,0.151331,73.224
2.0125,0.149179,73.4854
2.01584,0.147002,73.7358
2.01905,0.144794,73.9754
2.02217,0.142665,74.2052
2.02525,0.140539,74.426
2.02832,0.138349,74.6381
2.03142,0.136079,74.8432
2.03458,0.13371,75.0427
2.03786,0.131524,75.2376
2.04127,0.12942,75.4306
2.04483,0.127184,75.6156
2.0486,0.124782,75.7983
2.05257,0.122217,75.9779
2.05648,0.119662,76.144
2.06006,0.117307,76.282
2.06344,0.115078,76.3994
2.06669,0.112932,76.4978
2.06989,0.110825,76.5799
2.07267,0.108995,76.6299
2.07529,0.107307,76.6624
2.07797,0.105669,76.6903
2.08082,0.103957,76.7139
2.08413,0.102091,76.7357
2.08808,0.100809,76.755
2.09189,0.100344,76.7649
2.09576,0.096632,76.7292
2.09976,0.095995,76.7161
2.10397,0.095314,76.6858
2.10849,0.094904,76.6276
2.11344,0.094364,76.5268
2.11826,0.093715,76.3915
2.12293,0.092958,76.2289
2.12741,0.092105,76.0436
2.13182,0.091141,75.8363
2.13611,0.090086,75.616
2.14026,0.088947,75.3888
2.1443,0.087726,75.1628
2.14826,0.086424,74.9378
2.15194,0.085115,74.7278
2.15572,0.083683,74.5128
2.15948,0.082167,74.3009
2.16316,0.080611,74.0959
2.16677,0.079022,73.8966
2.17007,0.077535,73.703
2.1732,0.076109,73.5047
2.17639,0.07466,73.2877
2.1797,0.073172,73.0587
2.18338,0.071898,72.8053
2.18738,0.07211,72.5337
2.1916,0.072295,72.2497
2.19595,0.072417,71.9645
2.20018,0.072453,71.6954
2.20432,0.072402,71.4427
2.20848,0.07226,71.2055
2.21283,0.072017,70.9795
2.21764,0.071638,70.7596
2.22335,0.07106,70.5444
2.23068,0.070164,70.3427
2.24041,0.070516,70.2012
2.25454,0.070995,70.2537
2.2681,0.070931,70.5834
2.27475,0.070751,70.8312
2.2803,0.070686,71.0751
2.28546,0.071392,71.3291
2.29039,0.072824,71.5939
2.29511,0.074299,71.8689
2.29971,0.075671,72.1533
2.30407,0.076896,72.4357
2.30825,0.077998,72.7148
2.31234,0.079001,72.9944
2.31631,0.079906,73.2716
2.32008,0.080702,73.539
2.32361,0.081396,73.7931
2.32697,0.08201,74.0364
2.33021,0.08256,74.2696
2.33326,0.083047,74.4866
2.33615,0.083484,74.6883
2.33893,0.083884,74.8758
2.34163,0.084262,75.0506
2.34429,0.084628,75.2134
2.34697,0.084996,75.3677
2.34975,0.085385,75.5184
2.35264,0.086661,75.6644
2.35547,0.087957,75.7969
2.35829,0.089207,75.9165
2.36095,0.090341,76.0187
2.36354,0.091402,76.1081
2.36618,0.092437,76.1898
2.36895,0.093462,76.2633
2.37162,0.094402,76.3276
2.37439,0.095317,76.3859
2.37744,0.096261,76.4432
2.38096,0.097275,76.5029
2.38517,0.09869,76.5639
2.39005,0.100572,76.6195
2.39486,0.102651,76.6496
2.39965,0.105774,76.6466
2.40443,0.108801,76.6117
2.40903,0.111574,76.5442
2.41342,0.11407,76.4504
2.41759,0.116301,76.3381
2.42148,0.11829,76.2148
2.42516,0.1204,76.0816
2.42853,0.122309,75.9445
2.43158,0.124007,75.8073
2.43437,0.126207,75.6684
2.43699,0.128248,75.5242
2.43954,0.130195,75.3705
2.44225,0.132209,75.1937
2.44508,0.134276,74.995
2.44809,0.136756,74.7688
2.4513,0.13937,74.5151
2.45433,0.141793,74.2699
2.45721,0.144052,74.0343
2.45996,0.146171,73.8068
2.46259,0.148153,73.5873
2.46509,0.149914,73.38
2.46738,0.151492,73.1896
2.46954,0.152943,73.0047
2.4715,0.154242,72.8317
2.47347,0.155516,72.6535
2.47552,0.156806,72.4649
2.47751,0.158044,72.277
2.47948,0.159231,72.0889
2.48143,0.160384,71.8968
2.4834,0.161909,71.6913
2.48542,0.163652,71.4658
2.48747,0.165354,71.2257
2.48965,0.167096,70.9611
2.4921,0.168974,70.6606
2.49489,0.171018,70.3217
2.49787,0.1731,69.9678
2.50093,0.175119,69.6171
2.504,0.177029,69.2753
2.50713,0.178856,68.9441
2.51027,0.180559,68.6399
2.51358,0.182222,68.3344
2.51708,0.179604,67.9469
2.52102,0.180929,67.5207
2.52461,0.180983,67.283
2.52753,0.181895,67.09
2.53033,0.182701,66.9209
2.53346,0.183524,66.7468
2.53665,0.18429,66.5798
2.5408,0.185164,66.373
2.5459,0.18607,66.1225
2.54963,0.186656,65.9872
2.55392,0.187226,65.8296
2.5594,0.187787,65.6672
2.56318,0.188103,65.6037
2.56703,0.188339,65.5754
2.57174,0.188494,65.6016
2.57952,0.188278,66.0537
2.5852,0.187781,66.2107
2.59016,0.187083,66.3913
2.59489,0.186173,66.5904
2.59855,0.185266,66.9186
2.60168,0.184344,67.136
2.60532,0.183158,67.4059
2.60979,0.181541,67.7506
2.61353,0.179971,68.0556
2.61669,0.178481,68.3284
2.61943,0.177072,68.5623
2.62184,0.17574,68.7374
2.62399,0.174476,68.9313
2.62595,0.173381,68.9763
2.62777,0.172437,69.1511
2.62949,0.171518,69.3218
2.63113,0.170609,69.4911
2.63273,0.169699,69.6561
2.63432,0.168775,69.8148
2.6359,0.167827,69.9617
2.6375,0.166844,70.1116
2.63913,0.165818,70.2656
2.6408,0.16474,70.5011
2.64252,0.163602,70.6624
2.6443,0.162395,70.8316
2.64615,0.161112,71.0093
2.64807,0.159741,71.1963
2.65007,0.158273,71.3933
2.65217,0.156693,71.6011
2.65438,0.154986,71.82
2.65665,0.150643,72.0695
2.659,0.148965,72.2953
2.66145,0.147167,72.528
2.66391,0.145301,72.7583
2.6662,0.143512,72.9679
2.66833,0.141801,73.1567
2.67031,0.140166,73.3273
2.67217,0.138603,73.4814
2.6739,0.13711,73.6202
2.67552,0.135681,73.7458
2.67682,0.134511,73.8432
2.67832,0.133142,73.953
2.6802,0.13139,74.0843
2.68197,0.129696,74.2053
2.68374,0.127967,74.3181
2.68553,0.126182,74.4248
2.68756,0.1241,74.542
2.68965,0.121886,74.6596
2.69181,0.119523,74.7792
2.69389,0.117173,74.892
2.69579,0.114936,74.982
2.69751,0.112852,74.9984
2.69907,0.110881,75.024
2.70099,0.108379,75.0946
2.70294,0.105733,75.1689
2.70452,0.103522,75.2169
2.70596,0.102278,75.2341
2.70766,0.101166,75.2063
2.70951,0.09995,75.1506
2.71173,0.098956,75.12
2.71449,0.097781,75.0626
2.71785,0.09751,74.972
2.72177,0.096982,74.8454
2.72563,0.094342,74.6458
2.72931,0.093691,74.4735
2.73285,0.092964,74.3004
2.73625,0.092162,74.1227
2.73956,0.091273,73.9391
2.74283,0.090277,73.7468
2.74608,0.089158,73.5471
2.74903,0.088003,73.3598
2.75176,0.086698,73.1857
2.75435,0.085359,73.0175
2.75689,0.084005,72.8531
2.75912,0.084484,72.7071
2.76115,0.085182,72.5693
2.76305,0.085758,72.4337
2.76515,0.08633,72.2775
2.76737,0.086858,72.1011
2.76978,0.087353,71.8974
2.772,0.087732,71.6965
2.77403,0.088022,71.4958
2.77594,0.088246,71.2904
2.77781,0.088425,71.0784
2.77974,0.088564,70.858
2.78179,0.088661,70.6169
2.78403,0.088703,70.3453
2.78645,0.088674,70.0434
2.78901,0.088383,69.6791
2.7917,0.087979,69.321
2.79442,0.087469,68.9629
2.79726,0.086848,68.5928
2.8003,0.086102,68.197
2.80334,0.085261,67.7071
2.80654,0.084296,67.3416
2.8101,0.083159,66.972
2.81437,0.081687,66.7358
2.81818,0.080205,66.4335
2.82116,0.078921,66.2327
2.82341,0.077869,66.1025
2.82568,0.076736,65.9804
2.82804,0.075484,65.8646
2.83063,0.074017,65.7406
2.83363,0.072175,65.602
2.83732,0.072142,65.4136
2.84215,0.072638,65.1946
2.8483,0.073098,64.9631
2.85623,0.073406,64.6992
2.86743,0.074479,64.5773
2.87696,0.075901,64.5437
2.8843,0.076699,64.6269
2.88915,0.077035,64.9068
2.8943,0.077409,65.0876
2.89975,0.077774,65.4179
2.9046,0.077963,65.7438
2.90918,0.078217,66.0638
2.91347,0.079938,66.3746
2.91753,0.083012,66.6771
2.92128,0.085624,66.9655
2.92432,0.087571,67.1911
2.92644,0.088844,67.3742
2.92779,0.089609,67.5019
2.92896,0.090249,67.615
2.92985,0.090719,67.7072
2.93062,0.091108,67.7885
2.93075,0.09117,67.8223
2.93106,0.091326,67.8666
2.93171,0.091651,67.9336
2.93279,0.092182,68.0273
2.93426,0.092887,68.1523
2.93605,0.093685,68.306
2.93822,0.094613,68.4979
2.94047,0.095517,68.7048
2.94228,0.096181,68.8763
2.9437,0.096665,69.0097
2.94478,0.097,69.0991
2.94577,0.09729,69.1721
2.94671,0.097559,69.2447
2.94765,0.097824,69.3205
2.94869,0.09812,69.4082
2.94989,0.098462,69.5037
2.9514,0.098896,69.6332
2.95296,0.099323,69.7323
2.9545,0.099725,69.8719
2.95611,0.100123,70.0181
2.95781,0.100523,70.1763
2.95963,0.100924,70.3549
2.96173,0.101354,70.5443
2.96425,0.101819,70.7564
2.96683,0.102225,70.9951
2.96956,0.102571,71.2158
2.97232,0.10257,71.3942
2.9748,0.103146,71.5978
2.97715,0.103637,71.7768
2.97932,0.104045,71.9328
2.98118,0.104357,72.0604
2.98307,0.10464,72.1816
2.98505,0.104895,72.2986
2.98717,0.105119,72.4164
2.98946,0.105303,72.5224
2.99169,0.105418,72.6018
2.99367,0.105464,72.6442
2.99558,0.105459,72.6606
2.99759,0.105402,72.6516
2.99992,0.105282,72.6232
3.00288,0.106158,72.5798
3.00603,0.107639,72.5449
3.00887,0.10893,72.5236
3.01147,0.110068,72.5078
3.01409,0.111179,72.4867
3.01701,0.112369,72.4528
3.02044,0.113709,72.3889
3.02357,0.1153,72.3146
3.02625,0.11748,72.2372
3.02872,0.119406,72.1349
3.03132,0.121398,72.0151
3.03402,0.123437,71.8517
3.03685,0.125511,71.7132
3.03971,0.127793,71.5741
3.04222,0.130433,71.4391
3.04464,0.13287,71.2973
3.04708,0.135225,71.1485
3.04922,0.1372,71.0169
3.05116,0.138925,70.8922
3.05298,0.140487,70.7566
3.05455,0.141801,70.6341
3.05618,0.143128,70.5145
3.05806,0.138371,70.3738
3.06026,0.139535,70.2069
3.06283,0.141487,70.0114
3.06568,0.143621,69.7822
3.06817,0.14544,69.5705
3.07043,0.147047,69.3526
3.07269,0.148769,69.1424
3.07516,0.150659,68.9133
3.07765,0.152464,68.6825
3.08002,0.154111,68.4516
3.08245,0.155711,68.2012
3.08444,0.156973,67.9923
3.086,0.158059,67.8343
3.08717,0.158868,67.7319
3.0898,0.160544,67.4657
3.09279,0.162303,67.1836
3.09576,0.163925,66.91
3.09861,0.165493,66.6584
3.10132,0.167306,66.4261
3.10388,0.168956,66.2585
3.10628,0.170451,66.0552
3.10854,0.171812,65.8572
3.11066,0.173047,65.6719
3.11269,0.174183,65.4969
3.11465,0.175249,65.3258
3.11686,0.176401,65.1197
3.11872,0.177335,64.9474
3.12055,0.178224,64.7986
3.12268,0.179216,64.6454
3.12514,0.177731,64.3835
3.12778,0.178559,64.3343
3.13049,0.179334,64.1766
3.13316,0.180021,64.0269
3.13576,0.180842,63.896
3.13794,0.181508,63.8052
3.14028,0.182175,63.6921
3.14289,0.182853,63.5959
3.14577,0.183525,63.4951
3.14917,0.184215,63.3759
3.1534,0.184845,63.2387
3.1588,0.185499,63
3.16572,0.184546,62.9114
3.17374,0.184616,62.7663
3.17747,0.184404,62.8304
3.18221,0.184001,62.7833
3.18991,0.182924,62.9602
3.19528,0.182129,63.1688
3.19972,0.181287,63.3943
3.20348,0.180451,63.5581
3.20664,0.179612,63.7702
3.20897,0.178897,63.9596
3.21134,0.178149,64.1647
3.21375,0.177349,64.3672
3.21637,0.176436,64.5793
3.21936,0.175339,64.8151
3.22271,0.174034,65.078
3.22584,0.172747,65.3204
3.22759,0.172013,65.3578
3.23012,0.170906,65.5419
3.23224,0.169938,65.6916
3.2341,0.169055,65.7046
3.23588,0.16674,65.892
3.23754,0.165801,66.0155
3.23932,0.164776,66.1462
3.24109,0.163728,66.2842
3.2428,0.162681,66.4284
3.24483,0.161432,66.5799
3.24673,0.160215,66.7561
3.24913,0.158662,66.8955
3.25159,0.157021,67.1177
3.2541,0.155283,67.3492
3.25664,0.153471,67.5892
3.25897,0.151852,67.8145
3.26126,0.150914,68.0376
3.26358,0.149907,68.2642
3.26601,0.148791,68.4964
3.26864,0.147516,68.7227
3.27102,0.146317,68.9184
3.27313,0.145229,69.0931
3.27506,0.14436,69.2536
3.27745,0.143202,69.4513
3.27985,0.141992,69.6452
3.28219,0.140761,69.8174
3.28491,0.139246,69.9948
3.28757,0.137702,70.1457
3.28972,0.136411,70.2404
3.29168,0.135208,70.302
3.29378,0.13388,70.3424
3.29635,0.132189,70.3671
3.29973,0.129871,70.378
3.30342,0.127211,70.3789
3.3074,0.124192,70.3781
3.31122,0.12112,70.38
3.31452,0.118319,70.3852
3.31745,0.115702,70.3828
3.32027,0.113057,70.3656
3.32282,0.110551,70.3388
3.32491,0.108406,70.3107
3.32689,0.10629,70.2792
3.32919,0.103728,70.2347
3.332,0.100445,70.1703
3.33523,0.096386,70.0556
3.3382,0.094943,69.9587
3.34114,0.094169,69.8454
3.34401,0.093373,69.7124
3.34668,0.092595,69.5623
3.34932,0.091782,69.3924
3.35162,0.091041,69.2421
3.3538,0.090302,69.1027
3.35608,0.089493,68.9561
3.35862,0.088537,68.8007
3.36139,0.087433,68.634
3.36385,0.086402,68.4973
3.36601,0.085468,68.3784
3.36781,0.084666,68.2737
3.36965,0.08382,68.1575
3.37175,0.083303,68.0165
3.37363,0.082902,67.8513
3.37542,0.082518,67.7213
3.37731,0.082242,67.5916
3.37934,0.082511,67.4595
3.38162,0.082787,67.3144
3.38365,0.083008,67.1938
3.38565,0.083197,67.0689
3.38736,0.083331,66.9501
3.38889,0.083424,66.8395
3.39045,0.083493,66.7169
3.39188,0.083533,66.597
3.39307,0.08355,66.4846
3.39427,0.083552,66.3645
3.39556,0.083537,66.2263
3.39704,0.083499,66.0703
3.3988,0.083424,65.8971
3.40092,0.083291,65.7338
3.4032,0.084042,65.5447
3.40526,0.086008,65.3363
3.40727,0.087777,65.1819
3.40923,0.089387,65.035
3.41114,0.082018,64.8706
3.41299,0.081674,64.7401
3.41481,0.082621,64.5683
3.41662,0.083793,64.4216
3.41843,0.08491,64.2747
3.4203,0.085997,64.1277
3.42225,0.086993,63.9822
3.42434,0.088122,63.8348
3.42662,0.089277,63.6859
3.42915,0.090335,63.5141
3.43199,0.091579,63.3471
3.43511,0.092817,63.1743
3.43854,0.094043,62.9933
3.44237,0.095241,62.8094
3.44676,0.09641,62.6715
3.44979,0.097093,62.6597
3.45206,0.097541,62.5768
3.45417,0.097908,62.5137
3.45646,0.098255,62.4518
3.45932,0.098613,62.3586
3.46365,0.098992,62.2724
3.47072,0.099183,62.1661
3.47876,0.098739,62.0786
3.48892,0.097133,62.0791
3.49339,0.096038,61.9694
3.49864,0.094431,62.0456
3.50636,0.091407,62.2331
3.51162,0.088845,62.4452
3.51577,0.086839,62.5843
3.51996,0.087594,62.7817
3.52391,0.088122,62.9972
3.52761,0.088457,63.2133
3.53117,0.088635,63.4219
3.53464,0.088671,63.6154
3.53773,0.088586,63.6883
3.53974,0.08846,63.7994
3.54143,0.088317,63.9148
3.54305,0.088152,64.0249
3.54621,0.087781,64.1577
3.54954,0.088122,64.3186
3.55263,0.088756,64.475
3.55488,0.089196,64.5976
3.55643,0.089487,64.6864
3.55742,0.08967,64.7452
3.55808,0.089791,64.7844
3.55864,0.089894,64.8188
3.55925,0.090002,64.8537
3.56002,0.090132,64.8982
3.56124,0.090331,64.9742
3.56323,0.090632,65.1053
3.56476,0.090849,65.2064
3.56647,0.091073,65.3221
3.56806,0.091267,65.4358
3.56955,0.091434,65.5375
3.57097,0.09158,65.6273
3.57235,0.091718,65.6839
3.57374,0.091921,65.7407
3.57513,0.092104,65.767
3.57652,0.092265,65.824
3.57794,0.092408,65.912
3.57923,0.092519,66.0105
3.5807,0.092624,66.1843
3.58244,0.092722,66.3197
3.58426,0.092793,66.4592
3.58611,0.093408,66.5996
3.58771,0.09414,66.6514
3.58911,0.094756,66.7424
3.59034,0.09528,66.8114
3.59142,0.09573,66.9203
3.59239,0.096121,66.9866
3.59328,0.096469,67.0468
3.59412,0.096789,67.102
3.59494,0.097095,67.1538
3.59577,0.097399,67.2034
3.59664,0.09771,67.2491
3.59757,0.098037,67.2876
3.59886,0.098477,67.2879
3.60099,0.099171,67.375
3.60235,0.099587,67.4372
3.60476,0.103092,67.5321
3.60739,0.106984,67.6453
3.609,0.109282,67.7299
3.61119,0.112293,67.8439
3.61333,0.115109,67.9222
3.61522,0.117492,67.9756
3.6176,0.12037,68.0399
3.62002,0.123152,68.1063
3.62236,0.125713,68.1742
3.62451,0.108142,68.2559
3.62658,0.115618,68.3064
3.6286,0.117189,68.3348
3.63038,0.118536,68.3238
3.63209,0.119794,68.2923
3.63395,0.121122,68.2314
3.63594,0.122483,68.1485
3.63794,0.123803,68.0473
3.63999,0.12509,67.8941
3.64209,0.126348,67.7848
3.6441,0.12749,67.6599
3.64552,0.128245,67.5766
3.64653,0.12876,67.52
3.64738,0.129164,67.469
3.64819,0.129537,67.4191
3.64904,0.129917,67.3646
3.64987,0.130273,67.294
3.65112,0.130814,67.21
3.65185,0.131092,67.1752
3.65258,0.131359,67.1362
3.65354,0.131714,67.0838
3.65509,0.132298,66.9933
3.65683,0.132919,66.9004
3.65873,0.133545,66.8046
3.661,0.134241,66.6962
3.66451,0.135237,66.5421
3.66839,0.13615,66.2381
3.67214,0.136834,66.1107
3.67494,0.1385,66.0208
3.67691,0.139761,65.9431
3.67841,0.140711,65.8653
3.6798,0.141585,65.7799
3.68137,0.142563,65.6775
3.68321,0.143697,65.5564
3.68482,0.143265,65.4845
3.68638,0.144558,65.3756
3.68808,0.145867,65.2514
3.69011,0.147344,65.0969
3.69219,0.148812,64.9449
3.6943,0.150184,64.8459
3.69641,0.152412,64.6966
3.69849,0.154774,64.5487
3.70023,0.156672,64.4258
3.70154,0.158072,64.2833
3.70267,0.159261,64.1566
3.70375,0.160372,64.0411
3.70525,0.161896,63.9421
3.70759,0.16419,63.7942
3.70964,0.160077,63.6447
3.71154,0.161921,63.5411
3.71337,0.162007,63.4456
3.7152,0.16303,63.3518
3.71711,0.164045,63.1966
3.71943,0.164913,63.0881
3.722,0.166321,63.019
3.72496,0.167841,62.8748
3.72852,0.169542,62.7009
3.73185,0.17099,62.5432
3.73435,0.171957,62.429
3.7368,0.172833,62.3213
3.73927,0.173638,62.2158
3.74163,0.17248,62.0908
3.74377,0.173124,61.9781
3.74574,0.173667,61.8945
3.74766,0.174146,61.8163
3.74919,0.17449,61.7628
3.75027,0.174697,61.7258
3.75106,0.174824,61.7013
3.75172,0.174909,61.684
3.75228,0.174968,61.6694
3.75283,0.175016,61.6523
3.75338,0.175059,61.623
3.75393,0.175097,61.582
3.75457,0.175154,61.5359
3.75531,0.17522,61.4807
3.75589,0.175242,61.4522
3.75657,0.175272,61.4225
3.75778,0.175376,61.3897
3.76023,0.175635,61.3023
3.76273,0.175836,61.2199
3.76429,0.176041,61.1644
3.76562,0.176584,61.066
3.76688,0.177085,60.9729
3.76817,0.177582,60.8625
3.76943,0.178058,60.7768
3.77209,0.179033,60.7602
3.77624,0.180448,60.6524
3.78079,0.181829,60.5796
3.78483,0.182888,60.5196
3.7886,0.176664,60.4711
3.79225,0.176928,60.3322
3.79589,0.177076,60.3071
3.79964,0.177108,60.3549
3.80359,0.177014,60.2951
3.80788,0.176767,60.3091
3.81264,0.17632,60.3337
3.81813,0.175587,60.3778
3.82324,0.174502,60.4303
3.82778,0.173415,60.5609
3.8313,0.17243,60.7037
3.83419,0.171528,60.8237
3.83674,0.170669,60.9356
3.83897,0.169861,61.0435
3.84154,0.168869,61.1757
3.84472,0.16756,61.3466
3.8486,0.165826,61.5555
3.8525,0.16394,61.7911
3.85556,0.156887,62.0128
3.85822,0.155115,62.1873
3.86098,0.153176,62.3524
3.86426,0.150731,62.5505
3.8685,0.147346,62.8074
3.87153,0.144775,63.0103
3.87417,0.142433,63.2122
3.8766,0.140177,63.3502
3.8786,0.138265,63.4318
3.88031,0.136993,63.5184
3.88191,0.135952,63.589
3.88352,0.134873,63.6503
3.88528,0.133674,63.7062
3.88729,0.132267,63.7606
3.88968,0.13054,63.8201
3.89259,0.128353,63.8918
3.89613,0.125568,64.0234
3.89956,0.122725,64.111
3.90292,0.119843,64.1944
3.90607,0.117077,64.2651
3.90931,0.114341,64.3229
3.91275,0.113078,64.3727
3.91599,0.111824,64.4231
3.91927,0.110485,64.4783
3.92282,0.108955,64.537
3.92653,0.107262,64.5949
3.92978,0.105709,64.6453
3.93289,0.104161,64.6833
3.93528,0.102934,64.6979
3.93783,0.101598,64.6949
3.94055,0.100152,64.6614
3.94286,0.098909,64.5885
3.94476,0.097884,64.5313
3.94678,0.096803,64.4585
3.9491,0.095574,64.3671
3.95194,0.094103,64.2534
3.95498,0.093445,64.1396
3.95822,0.093471,64.0291
3.96162,0.093457,63.9108
3.96485,0.093386,63.779
3.96779,0.093259,63.6607
3.97092,0.093053,63.5144
3.97407,0.09276,63.3609
3.97739,0.092356,63.1974
3.98065,0.091859,63.0432
3.98378,0.091285,62.8784
3.98674,0.090651,62.5866
3.9908,0.089662,62.3118
3.9956,0.088304,62.0935
3.99912,0.087169,61.9711
4.00087,0.086537,61.9395
4.00157,0.086243,61.9332
4.00355,0.085513,61.7883
4.00677,0.085243,61.6242
4.00947,0.085226,61.4897
4.01231,0.085142,61.3228
4.01563,0.084961,61.1199
4.01868,0.084711,60.9498
4.02191,0.084364,60.78
4.02572,0.084237,60.593
4.02916,0.08425,60.4284
4.03225,0.084165,60.2841
4.03527,0.083989,60.1636
4.04,0.083525,60.0156
4.04377,0.084119,59.8912
4.04785,0.085762,59.7563
4.0529,0.087642,59.6315
4.05768,0.089199,59.5603
