"Time","max height (stats)","max volume (stats)"
1.12757,0.086664,77.079
1.13422,0.087694,77.1382
1.14078,0.08881,77.188
1.14733,0.090048,77.2273
1.15397,0.091406,77.2558
1.16074,0.0929,77.2729
1.16763,0.094535,77.2767
1.17477,0.096344,77.2648
1.18226,0.09837,77.234
1.18979,0.100537,77.1825
1.19726,0.1028,77.1099
1.2047,0.105166,77.0147
1.21219,0.107643,76.8952
1.21979,0.110239,76.7504
1.22758,0.113015,76.5765
1.23544,0.115861,76.376
1.24313,0.118655,76.1579
1.25063,0.121352,75.9304
1.25801,0.123946,75.6968
1.26534,0.126476,75.4602
1.27269,0.1289,75.2264
1.28018,0.131282,75.0014
1.2877,0.133524,74.7949
1.29577,0.135685,74.6026
1.30488,0.137763,74.4331
1.31581,0.139674,74.3062
1.32984,0.141076,74.2739
1.34984,0.141086,74.4628
1.36984,0.13856,74.8643
1.38087,0.136149,75.1446
1.38982,0.133725,75.3899
1.39801,0.13118,75.6191
1.40582,0.128505,75.8369
1.41342,0.125705,76.0434
1.42093,0.122797,76.2356
1.4281,0.119914,76.4067
1.4348,0.117164,76.5522
1.44114,0.114572,76.675
1.44719,0.112217,76.7787
1.45304,0.110031,76.8655
1.45871,0.10791,76.9362
1.46426,0.105848,76.9956
1.4697,0.103841,77.0436
1.47506,0.101883,77.0807
1.48039,0.099969,77.1079
1.48571,0.098091,77.1251
1.49104,0.096318,77.132
1.49642,0.094599,77.1273
1.50188,0.092904,77.1115
1.50745,0.09123,77.0826
1.51317,0.089573,77.0389
1.51907,0.08795,76.9773
1.5249,0.086451,76.8982
1.53046,0.085086,76.8061
1.53581,0.08383,76.7017
1.54101,0.082666,76.5852
1.54612,0.081579,76.4587
1.55117,0.080559,76.3219
1.55619,0.079602,76.1754
1.56099,0.078737,76.0263
1.56563,0.077952,75.8783
1.57014,0.077235,75.7325
1.57456,0.076589,75.5884
1.57892,0.076,75.4469
1.58326,0.075479,75.309
1.58762,0.07502,75.1742
1.59204,0.074594,75.0425
1.59658,0.074197,74.909
1.60128,0.073829,74.7751
1.60619,0.07349,74.6381
1.61143,0.073178,74.498
1.61726,0.07289,74.3604
1.62415,0.072747,74.222
1.63312,0.072753,74.0821
1.64714,0.073016,73.9118
1.66593,0.073812,74.1256
1.6759,0.074445,74.3554
1.68297,0.074991,74.4991
1.68913,0.075602,74.6594
1.6942,0.076242,74.8048
1.69844,0.076814,75.0012
1.7018,0.07729,75.1177
1.70526,0.077804,75.2306
1.70855,0.078312,75.3357
1.71174,0.078825,75.4373
1.71487,0.079349,75.5349
1.718,0.079911,75.6351
1.72115,0.080534,75.7353
1.72434,0.081185,75.8362
1.72758,0.081869,75.9384
1.73088,0.082589,76.0421
1.73426,0.083351,76.1464
1.73772,0.084155,76.254
1.74117,0.084987,76.3566
1.74446,0.085802,76.4473
1.74748,0.086573,76.5209
1.75043,0.08735,76.5893
1.75347,0.088172,76.6571
1.75667,0.089063,76.7256
1.76008,0.090124,76.7922
1.76372,0.091322,76.8576
1.7672,0.092505,76.9121
1.77036,0.093609,76.9171
1.77334,0.094677,76.9179
1.77716,0.096089,76.9352
1.7817,0.097823,76.9486
1.7863,0.099636,76.9501
1.79099,0.101551,76.9375
1.79583,0.103517,76.9102
1.80088,0.105813,76.8621
1.80607,0.108291,76.7917
1.81138,0.110889,76.6937
1.81682,0.113619,76.5624
1.8223,0.116445,76.3981
1.82748,0.119216,76.211
1.8324,0.121888,76.005
1.83714,0.124479,75.7837
1.84172,0.127028,75.5494
1.84619,0.129582,75.3015
1.8506,0.132093,75.0407
1.8549,0.134554,74.773
1.85898,0.136888,74.5079
1.86288,0.139131,74.2467
1.86665,0.14128,73.989
1.87031,0.143324,73.7353
1.8739,0.145273,73.4846
1.87745,0.147138,73.2372
1.88098,0.148926,72.9955
1.88452,0.150567,72.7614
1.88809,0.152149,72.5354
1.8917,0.153825,72.3196
1.89525,0.155498,72.1235
1.89868,0.157003,71.9481
1.902,0.158341,71.7923
1.90517,0.159517,71.6585
1.90818,0.160543,71.5457
1.91105,0.161436,71.4506
1.91381,0.162221,71.3593
1.91654,0.162938,71.2702
1.9192,0.16381,71.1714
1.92203,0.164777,71.0521
1.92542,0.165842,70.9074
1.92966,0.167025,70.7116
1.93526,0.168319,70.537
1.94321,0.1697,70.3751
1.95706,0.170583,70.3298
1.96717,0.170035,70.4966
1.97301,0.169249,70.5882
1.97775,0.168476,70.7674
1.98169,0.167685,70.9404
1.98516,0.166876,71.1819
1.98833,0.166044,71.3577
1.9913,0.165182,71.5329
1.99415,0.164283,71.7097
1.99691,0.163339,71.8893
1.99963,0.162343,72.071
2.00231,0.161289,72.2586
2.00498,0.160171,72.4499
2.00756,0.159018,72.6406
2.01008,0.157827,72.8303
2.01255,0.156594,73.0192
2.01497,0.155317,73.2064
2.0173,0.154023,73.3851
2.01957,0.152685,73.5636
2.02181,0.151296,73.7403
2.02406,0.149838,73.9168
2.02633,0.148295,74.0934
2.02866,0.14665,74.2718
2.03102,0.144899,74.448
2.03346,0.143019,74.6251
2.03595,0.141016,74.8004
2.03852,0.138873,74.9742
2.04109,0.136647,75.1405
2.04371,0.134305,75.3011
2.04641,0.131811,75.4602
2.04899,0.129377,75.6031
2.05132,0.127152,75.7219
2.05354,0.124975,75.8247
2.05562,0.122917,75.9105
2.05766,0.120904,75.9809
2.05977,0.118923,76.0431
2.06209,0.117414,76.1062
2.06472,0.11572,76.1757
2.0676,0.113859,76.2528
2.07061,0.111923,76.3294
2.0736,0.110014,76.4016
2.07656,0.108147,76.4668
2.07933,0.106408,76.5203
2.08193,0.104787,76.5619
2.08445,0.103221,76.5936
2.08692,0.101693,76.6128
2.08914,0.100414,76.617
2.0911,0.099418,76.5975
2.09346,0.098221,76.5723
2.09621,0.096837,76.5704
2.09931,0.095294,76.5628
2.10247,0.09374,76.5434
2.10572,0.092172,76.5119
2.10905,0.090972,76.4652
2.11248,0.089452,76.4028
2.11469,0.088769,76.46
2.11549,0.089585,76.441
2.11658,0.090509,76.4076
2.11832,0.091731,76.3525
2.12119,0.093387,76.2549
2.12476,0.095046,76.1224
2.12823,0.090252,75.9054
2.13165,0.090262,75.7568
2.13501,0.0902,75.5996
2.13825,0.090142,75.4391
2.14129,0.090016,75.2806
2.14425,0.089824,75.1207
2.14716,0.084913,74.8916
2.15004,0.084633,74.7296
2.15288,0.084298,74.5643
2.15572,0.083908,74.4008
2.15855,0.083459,74.236
2.16136,0.082953,74.0649
2.16411,0.082403,73.8914
2.16684,0.081798,73.7033
2.16972,0.0811,73.4948
2.17253,0.080354,73.2892
2.17546,0.079511,73.0796
2.1785,0.078563,72.8664
2.18158,0.077523,72.6532
2.18474,0.076386,72.4534
2.1879,0.075178,72.2692
2.191,0.073938,72.1046
2.19402,0.072696,71.9588
2.19688,0.071517,71.8256
2.19963,0.070398,71.6997
2.20239,0.070116,71.5713
2.20526,0.070079,71.3074
2.20799,0.070047,71.1007
2.2104,0.070019,70.9444
2.21259,0.069984,70.8091
2.21472,0.069954,70.6829
2.21697,0.069925,70.5585
2.21948,0.069913,70.398
2.2232,0.069873,70.173
2.2286,0.069668,69.9762
2.23383,0.069331,69.8075
2.24014,0.068756,69.6425
2.24555,0.068999,69.4572
2.24749,0.069153,69.5326
2.24937,0.069303,69.5345
2.25157,0.069476,69.5311
2.25428,0.069686,69.5337
2.25761,0.06994,69.5469
2.26173,0.071634,69.585
2.267,0.073978,69.6675
2.27234,0.076081,69.7486
2.27705,0.077702,69.9157
2.2815,0.079039,70.0658
2.28582,0.080161,70.2384
2.29005,0.081098,70.4357
2.29421,0.08187,70.6585
2.2983,0.082497,70.901
2.30221,0.082984,71.1518
2.30582,0.083337,71.3942
2.30919,0.083582,71.6312
2.3124,0.083733,71.8644
2.31546,0.083801,72.0954
2.31829,0.083793,72.3122
2.32092,0.083724,72.5165
2.32339,0.083603,72.7092
2.32571,0.083439,72.8923
2.32794,0.083236,73.0664
2.33016,0.082991,73.2407
2.33234,0.082712,73.4107
2.3345,0.082402,73.5769
2.33671,0.082058,73.7432
2.33903,0.081681,73.9156
2.34153,0.081276,74.1004
2.34425,0.082108,74.2972
2.34685,0.083486,74.4811
2.34916,0.084751,74.6384
2.35116,0.085839,74.7661
2.35285,0.086777,74.8632
2.3543,0.087583,74.926
2.35555,0.088282,74.9702
2.35668,0.0889,75.0107
2.35774,0.089461,75.0508
2.35876,0.089991,75.091
2.35979,0.090518,75.1314
2.3609,0.091067,75.1676
2.36207,0.091633,75.2049
2.36345,0.092286,75.2502
2.36521,0.093091,75.303
2.3673,0.094013,75.359
2.36976,0.095055,75.417
2.37254,0.096183,75.4738
2.37502,0.097138,75.5258
2.37685,0.097809,75.5691
2.3782,0.098285,75.6107
2.37927,0.098645,75.6668
2.3803,0.098998,75.7177
2.3815,0.09943,75.7346
2.38296,0.099967,75.7446
2.38466,0.100599,75.7543
2.38664,0.101334,75.7628
2.38891,0.102175,75.7686
2.39144,0.103105,75.7689
2.39393,0.104012,75.766
2.3964,0.104895,75.7574
2.39882,0.105813,75.745
2.40122,0.107835,75.7292
2.40359,0.109844,75.71
2.40592,0.111843,75.6848
2.40824,0.113833,75.6544
2.41053,0.115811,75.6178
2.41279,0.117771,75.5729
2.41504,0.119703,75.5215
2.41728,0.121599,75.4638
2.4195,0.123451,75.3989
2.42172,0.125257,75.3279
2.42393,0.127015,75.2505
2.42615,0.128727,75.1639
2.42838,0.130394,75.0667
2.43064,0.132028,74.9622
2.43291,0.133628,74.8486
2.43523,0.135197,74.7253
2.43759,0.136739,74.5923
2.44,0.138258,74.4501
2.44249,0.139757,74.2959
2.44506,0.141241,74.1287
2.44752,0.142599,73.9602
2.44997,0.14388,73.7842
2.45248,0.145128,73.5881
2.45513,0.146369,73.3674
2.45763,0.147459,73.1438
2.4599,0.148385,72.9287
2.46199,0.149176,72.7267
2.46394,0.149858,72.5437
2.46575,0.150451,72.3767
2.46754,0.150998,72.2163
2.46936,0.152087,72.0606
2.47131,0.15341,71.8952
2.47337,0.154788,71.7206
2.47542,0.156121,71.5484
2.47721,0.157267,71.3532
2.47877,0.158241,71.2139
2.48012,0.159067,71.0925
2.4813,0.159776,70.9854
2.48237,0.160401,70.8853
2.48337,0.16098,70.7858
2.48436,0.161547,70.6816
2.48541,0.162261,70.5655
2.48657,0.163151,70.4326
2.48756,0.163894,70.2925
2.48842,0.164533,70.1647
2.48927,0.165148,70.0608
2.49022,0.165836,69.9512
2.49153,0.166767,69.8077
2.49347,0.168106,69.6097
2.49566,0.169573,69.3558
2.49761,0.170827,69.0917
2.49919,0.172016,68.8036
2.50055,0.173021,68.6015
2.50223,0.17421,68.3532
2.50379,0.175265,68.0929
2.50548,0.176433,67.9379
2.5071,0.177567,67.8036
2.50857,0.178567,67.6713
2.50996,0.179489,67.4632
2.51145,0.180447,67.327
2.51317,0.179426,67.1624
2.51528,0.180353,66.9974
2.51803,0.181457,66.8275
2.52059,0.1824,66.6621
2.52265,0.183091,66.599
2.52406,0.183524,66.5204
2.52531,0.183881,66.4352
2.52676,0.184264,66.3439
2.52886,0.18354,66.2135
2.53066,0.184251,66.039
2.53251,0.184935,65.8919
2.53416,0.185509,65.7504
2.53591,0.182142,65.6166
2.53783,0.182604,65.4122
2.53967,0.183072,65.2008
2.54225,0.184182,64.9592
2.54566,0.184856,64.72
2.54977,0.185871,64.5942
2.55343,0.186642,64.4901
2.55797,0.187434,64.4156
2.56317,0.188111,64.3869
2.56947,0.188587,64.3276
2.57347,0.183501,64.3322
2.57793,0.182808,64.3625
2.58161,0.182144,64.3513
2.58595,0.181189,64.3971
2.58965,0.180234,64.4745
2.59288,0.179337,64.5307
2.59584,0.17838,64.5961
2.59858,0.177271,64.7038
2.60105,0.176719,64.7849
2.60317,0.176186,64.8482
2.60525,0.175614,64.9461
2.60731,0.17119,65.027
2.60933,0.170399,65.3348
2.61124,0.16983,65.4548
2.61304,0.171536,65.572
2.61475,0.170826,65.6873
2.61637,0.17012,65.8041
2.61794,0.169415,65.9258
2.61946,0.168705,66.0828
2.62095,0.167986,66.1635
2.62242,0.167256,66.3483
2.62386,0.166513,66.4476
2.62529,0.165757,66.46
2.62673,0.164978,66.5657
2.62817,0.164176,66.6704
2.62962,0.163347,66.7774
2.63108,0.162486,66.8863
2.63257,0.161591,66.9985
2.63408,0.160706,67.1134
2.63563,0.159935,67.2335
2.6372,0.159129,67.3645
2.63882,0.158286,67.5005
2.63973,0.157803,67.5865
2.64116,0.157037,67.7595
2.64247,0.156324,67.8687
2.64365,0.155671,67.9648
2.64472,0.155078,68.0401
2.64566,0.154543,68.104
2.6465,0.15406,68.1648
2.64839,0.152953,68.283
2.6501,0.151913,68.4219
2.65147,0.151068,68.5327
2.65258,0.148095,68.6042
2.65409,0.146974,68.5508
2.65447,0.146689,68.5759
2.65523,0.146112,68.6291
2.65664,0.145026,68.699
2.65747,0.144367,68.8631
2.65848,0.143573,68.9195
2.6593,0.14291,68.9529
2.66004,0.142314,69.0708
2.6601,0.142266,69.0848
2.6603,0.142103,69.114
2.66057,0.141878,69.1417
2.66091,0.141602,69.172
2.6613,0.141285,69.2343
2.66182,0.140856,69.2046
2.66217,0.140566,69.3125
2.6625,0.140292,69.3407
2.6629,0.139962,69.3699
2.66309,0.139804,69.3824
2.66362,0.139367,69.4148
2.66423,0.13886,69.4529
2.66483,0.138355,69.4878
2.66548,0.137847,69.5214
2.66625,0.138964,69.5619
2.66797,0.135694,69.6697
2.66981,0.136635,69.757
2.67148,0.138056,69.8356
2.67295,0.139342,69.9195
2.67425,0.14053,69.9679
2.67547,0.141594,70.0029
2.67661,0.142539,70.0407
2.67772,0.138189,70.1166
2.67883,0.138683,70.1606
2.67995,0.139158,70.2768
2.68107,0.139614,70.3225
2.68223,0.130523,70.4253
2.68348,0.13105,70.5255
2.68426,0.131362,70.5474
2.68501,0.131645,70.4723
2.68591,0.131972,70.5012
2.68705,0.132361,70.5412
2.68839,0.132793,70.5676
2.68995,0.13326,70.6193
2.69218,0.133868,70.6613
2.69393,0.134303,70.7297
2.69545,0.134654,70.6833
2.69718,0.135021,70.686
2.69948,0.12169,70.6618
2.70159,0.121569,70.6565
2.70346,0.121438,70.6479
2.7064,0.121177,70.5664
2.70911,0.120872,70.5408
2.71175,0.120511,70.56
2.71436,0.120096,70.5244
2.71698,0.119621,70.5251
2.71963,0.119082,70.4712
2.72234,0.118468,70.4087
2.72513,0.117773,70.3376
2.72802,0.116987,70.256
2.73088,0.11614,70.1668
2.73321,0.115345,70.0065
2.73521,0.114617,69.916
2.73712,0.113888,69.8237
2.73911,0.113095,69.7161
2.74114,0.112246,69.5939
2.74304,0.111425,69.4721
2.74485,0.110615,69.3466
2.74662,0.109796,69.2097
2.74833,0.108979,69.0766
2.75017,0.108076,68.8952
2.75204,0.107131,68.7518
2.75394,0.106139,68.6035
2.75599,0.105027,68.4442
2.75807,0.103867,68.2869
2.76017,0.102651,68.0763
2.76232,0.101359,67.9243
2.76454,0.099974,67.7652
2.76658,0.098645,67.6104
2.76862,0.097262,67.4451
2.77078,0.09573,67.2689
2.77315,0.093963,67.0795
2.77558,0.092038,66.8938
2.77772,0.090245,66.7349
2.77956,0.08861,66.5517
2.78111,0.08716,66.4444
2.78239,0.085909,66.367
2.78344,0.084849,66.2899
2.78433,0.084202,66.2064
2.78514,0.083899,66.1141
2.78597,0.083577,66.0111
2.78694,0.08319,65.8896
2.78818,0.082679,65.7424
2.78954,0.082097,65.5863
2.79072,0.081566,65.4451
2.79191,0.081018,65.3012
2.7932,0.080396,65.1432
2.79467,0.079654,65.0002
2.79642,0.079183,64.7976
2.79853,0.079959,64.5096
2.80107,0.080828,64.2565
2.80387,0.08169,63.9976
2.80667,0.08246,63.6531
2.80939,0.08311,63.4304
2.81197,0.08364,63.2229
2.81438,0.084064,63.0638
2.81658,0.084391,62.8403
2.81874,0.084654,62.5986
2.82069,0.084844,62.4713
2.82247,0.084978,62.367
2.82417,0.085072,62.2734
2.82589,0.085135,62.1833
2.82778,0.085165,62.1704
2.83001,0.085152,62.0408
2.83278,0.085065,61.9232
2.83637,0.084832,61.7291
2.84057,0.084382,61.5204
2.8432,0.084006,61.313
2.84778,0.083219,61.1469
2.85076,0.082621,61.0757
2.85327,0.082073,61.0507
2.85651,0.081294,61.0315
2.86006,0.080353,61.0223
2.8647,0.080738,61.0335
2.87122,0.08387,61.0923
2.8765,0.083252,61.2751
2.87776,0.083067,61.3221
2.87909,0.082852,61.3573
2.88104,0.082507,61.4046
2.8841,0.081871,61.4738
2.88749,0.081014,61.5618
2.89133,0.080076,61.6769
2.89503,0.082578,61.6849
2.89825,0.084715,61.8149
2.90111,0.08645,61.9608
2.90369,0.08789,62.1024
2.90599,0.089113,62.1608
2.90814,0.090204,62.2706
2.91013,0.091171,62.3705
2.91198,0.092034,62.467
2.91372,0.092812,62.5612
2.91536,0.093517,62.6464
2.91691,0.094162,62.7259
2.91839,0.094754,62.8022
2.91981,0.095302,62.8758
2.92117,0.095809,62.9472
2.92389,0.096775,62.9774
2.92629,0.097573,63.1152
2.92841,0.098234,63.3653
2.93028,0.098787,63.4813
2.93194,0.099252,63.5921
2.93342,0.099647,63.6952
2.93476,0.100007,63.7896
2.93596,0.100321,63.878
2.93707,0.100595,63.9313
2.93808,0.100839,64.0089
2.94057,0.083111,64.145
2.94289,0.083946,64.2685
2.945,0.084661,64.4395
2.94692,0.085366,64.5993
2.94867,0.08679,64.7441
2.95027,0.088024,64.8758
2.95173,0.089132,64.9935
2.95307,0.090133,65.1176
2.9543,0.091039,65.2532
2.95544,0.091863,65.359
2.9565,0.092617,65.4522
2.95748,0.093312,65.6083
2.95841,0.093957,65.6937
2.95929,0.094558,65.7763
2.96012,0.095122,65.857
2.96091,0.095654,65.934
2.96167,0.096159,66.0095
2.9624,0.096641,66.084
2.96342,0.097306,66.1567
2.964,0.097678,66.2057
2.96439,0.097926,66.2246
2.96488,0.098237,66.2459
2.96543,0.098584,66.2715
2.96603,0.09896,66.2995
2.967,0.099556,66.3459
2.96779,0.100032,66.3872
2.96902,0.100763,66.4537
2.97064,0.1017,66.5321
2.97207,0.102498,66.6003
2.97395,0.103519,66.7098
2.97574,0.104452,66.8333
2.97637,0.104768,66.8795
2.977,0.105084,66.9003
2.97793,0.105535,66.9105
2.97956,0.106289,66.9104
2.98107,0.106936,66.899
2.98232,0.107432,66.8891
2.9844,0.108701,66.8671
2.98626,0.109806,66.8501
2.98798,0.104177,66.7585
2.98961,0.105199,66.7329
2.99119,0.106153,66.7057
2.99275,0.107065,66.6861
2.99365,0.107571,66.7571
2.99489,0.108252,66.7191
2.99656,0.109137,66.6767
2.99833,0.110033,66.6367
3.00021,0.110943,66.5962
3.00222,0.111867,66.554
3.00438,0.112801,66.5111
3.00628,0.113578,66.4711
3.00773,0.114139,66.4472
3.00884,0.114555,66.437
3.00978,0.114892,66.4305
3.01067,0.1152,66.4203
3.01159,0.116067,66.397
3.01263,0.117268,66.3174
3.01359,0.11799,66.2826
3.01455,0.120218,66.2302
3.01523,0.120958,66.2026
3.0168,0.117056,66.1186
3.01824,0.118038,66.0372
3.01982,0.119146,65.947
3.02172,0.12046,65.8425
3.02328,0.121523,65.7658
3.02399,0.122007,65.6489
