-1.78734e-27 -9.79717e-14 -1.95943e-13 -2.93915e-13 -3.91887e-13 -4.89859e-13 -5.8783e-13 -6.85802e-13 -7.83774e-13 -8.81746e-13 -9.79717e-13 -3.91986e-12 -1.17566e-12 1.56854e-12 -1.3716e-12 -4.31175e-12 -1.56755e-12 1.17665e-12 -1.76349e-12 -4.70363e-12
1.96224e-27 9.31767e-14 1.86353e-13 2.7953e-13 3.72707e-13 4.65883e-13 5.5906e-13 6.52237e-13 7.45413e-13 8.3859e-13 9.31767e-13 3.72801e-12 1.11812e-12 -1.49177e-12 1.30447e-12 4.10072e-12 1.49083e-12 -1.11906e-12 1.67718e-12 4.47342e-12
-1.60852e-27 -7.92608e-14 -1.58522e-13 -2.37782e-13 -3.17043e-13 -3.96304e-13 -4.75565e-13 -5.54826e-13 -6.34086e-13 -7.13347e-13 -7.92608e-13 -3.17123e-12 -9.5113e-13 1.26897e-12 -1.10965e-12 -3.48828e-12 -1.26817e-12 9.51931e-13 -1.42669e-12 -3.80532e-12
1.35039e-27 5.75863e-14 1.15173e-13 1.72759e-13 2.30345e-13 2.87932e-13 3.45518e-13 4.03104e-13 4.60691e-13 5.18277e-13 5.75863e-13 2.30404e-12 6.91036e-13 -9.21964e-13 8.06209e-13 2.53438e-12 9.21382e-13 -6.91618e-13 1.03655e-12 2.76473e-12
-5.45125e-28 -3.02749e-14 -6.05499e-14 -9.08248e-14 -1.211e-13 -1.51375e-13 -1.8165e-13 -2.11925e-13 -2.42199e-13 -2.72474e-13 -3.02749e-13 -1.2113e-12 -3.63299e-13 4.84705e-13 -4.23849e-13 -1.3324e-12 -4.84399e-13 3.63605e-13 -5.44949e-13 -1.4535e-12
3.58709e-29 -9.38089e-28 -1.61715e-27 -2.21851e-27 -3.16316e-27 -4.1484e-27 -4.85672e-27 -5.37805e-27 -6.32043e-27 -7.37705e-27 -7.86946e-27 -3.13636e-26 -9.49855e-27 1.24589e-26 -1.08895e-26 -3.45338e-26 -1.25052e-26 9.355e-27 -1.43505e-26 -3.75745e-26
4.14398e-28 3.02749e-14 6.05499e-14 9.08248e-14 1.211e-13 1.51375e-13 1.8165e-13 2.11925e-13 2.42199e-13 2.72474e-13 3.02749e-13 1.2113e-12 3.63299e-13 -4.84705e-13 4.23849e-13 1.3324e-12 4.84399e-13 -3.63605e-13 5.44949e-13 1.4535e-12
-9.54104e-28 -5.75863e-14 -1.15173e-13 -1.72759e-13 -2.30345e-13 -2.87932e-13 -3.45518e-13 -4.03104e-13 -4.60691e-13 -5.18277e-13 -5.75863e-13 -2.30404e-12 -6.91036e-13 9.21964e-13 -8.06209e-13 -2.53438e-12 -9.21382e-13 6.91618e-13 -1.03655e-12 -2.76473e-12
1.51336e-27 7.92608e-14 1.58522e-13 2.37782e-13 3.17043e-13 3.96304e-13 4.75565e-13 5.54826e-13 6.34086e-13 7.13347e-13 7.92608e-13 3.17123e-12 9.5113e-13 -1.26897e-12 1.10965e-12 3.48828e-12 1.26817e-12 -9.51931e-13 1.42669e-12 3.80532e-12
-1.76007e-27 -9.31767e-14 -1.86353e-13 -2.7953e-13 -3.72707e-13 -4.65883e-13 -5.5906e-13 -6.52237e-13 -7.45413e-13 -8.3859e-13 -9.31767e-13 -3.72801e-12 -1.11812e-12 1.49177e-12 -1.30447e-12 -4.10072e-12 -1.49083e-12 1.11906e-12 -1.67718e-12 -4.47342e-12
1.65434e-27 9.79717e-14 1.95943e-13 2.93915e-13 3.91887e-13 4.89859e-13 5.8783e-13 6.85802e-13 7.83774e-13 8.81746e-13 9.79717e-13 3.91986e-12 1.17566e-12 -1.56854e-12 1.3716e-12 4.31175e-12 1.56755e-12 -1.17665e-12 1.76349e-12 4.70363e-12
-1.66837e-27 -9.31767e-14 -1.86353e-13 -2.7953e-13 -3.72707e-13 -4.65883e-13 -5.5906e-13 -6.52237e-13 -7.45413e-13 -8.3859e-13 -9.31767e-13 -3.72801e-12 -1.11812e-12 1.49177e-12 -1.30447e-12 -4.10072e-12 -1.49083e-12 1.11906e-12 -1.67718e-12 -4.47342e-12
1.42265e-27 7.92608e-14 1.58522e-13 2.37782e-13 3.17043e-13 3.96304e-13 4.75565e-13 5.54826e-13 6.34086e-13 7.13347e-13 7.92608e-13 3.17123e-12 9.5113e-13 -1.26897e-12 1.10965e-12 3.48828e-12 1.26817e-12 -9.51931e-13 1.42669e-12 3.80532e-12
-1.04662e-27 -5.75863e-14 -1.15173e-13 -1.72759e-13 -2.30345e-13 -2.87932e-13 -3.45518e-13 -4.03104e-13 -4.60691e-13 -5.18277e-13 -5.75863e-13 -2.30404e-12 -6.91036e-13 9.21964e-13 -8.06209e-13 -2.53438e-12 -9.21382e-13 6.91618e-13 -1.03655e-12 -2.76473e-12
8.325e-28 3.02749e-14 6.05499e-14 9.08248e-14 1.211e-13 1.51375e-13 1.8165e-13 2.11925e-13 2.42199e-13 2.72474e-13 3.02749e-13 1.2113e-12 3.63299e-13 -4.84705e-13 4.23849e-13 1.3324e-12 4.84399e-13 -3.63605e-13 5.44949e-13 1.4535e-12
-2.75487e-28 2.53534e-27 5.57773e-27 8.09665e-27 1.05092e-26 1.32977e-26 1.63256e-26 1.88456e-26 2.12093e-26 2.41731e-26 2.68819e-26 1.07149e-25 3.2033e-26 -4.28863e-26 3.75238e-26 1.17871e-25 4.256e-26 -3.22201e-26 4.84931e-26 1.28529e-25
-5.6326e-28 -3.02749e-14 -6.05499e-14 -9.08248e-14 -1.211e-13 -1.51375e-13 -1.8165e-13 -2.11925e-13 -2.42199e-13 -2.72474e-13 -3.02749e-13 -1.2113e-12 -3.63299e-13 4.84705e-13 -4.23849e-13 -1.3324e-12 -4.84399e-13 3.63605e-13 -5.44949e-13 -1.4535e-12
9.53739e-28 5.75863e-14 1.15173e-13 1.72759e-13 2.30345e-13 2.87932e-13 3.45518e-13 4.03104e-13 4.60691e-13 5.18277e-13 5.75863e-13 2.30404e-12 6.91036e-13 -9.21964e-13 8.06209e-13 2.53438e-12 9.21382e-13 -6.91618e-13 1.03655e-12 2.76473e-12
-1.49078e-27 -7.92608e-14 -1.58522e-13 -2.37782e-13 -3.17043e-13 -3.96304e-13 -4.75565e-13 -5.54826e-13 -6.34086e-13 -7.13347e-13 -7.92608e-13 -3.17123e-12 -9.5113e-13 1.26897e-12 -1.10965e-12 -3.48828e-12 -1.26817e-12 9.51931e-13 -1.42669e-12 -3.80532e-12
1.61196e-27 9.31767e-14 1.86353e-13 2.7953e-13 3.72707e-13 4.65883e-13 5.5906e-13 6.52237e-13 7.45413e-13 8.3859e-13 9.31767e-13 3.72801e-12 1.11812e-12 -1.49177e-12 1.30447e-12 4.10072e-12 1.49083e-12 -1.11906e-12 1.67718e-12 4.47342e-12
