0 6.27905e-05 0
0.00666667 6.27893e-05 3.94522e-07
0.0133333 6.27856e-05 7.89028e-07
0.02 6.27794e-05 1.1835e-06
0.0266667 6.27707e-05 1.57793e-06
0.0333333 6.27595e-05 1.9723e-06
0.04 6.27459e-05 2.36659e-06
0.0466667 6.27298e-05 2.76078e-06
0.0533333 6.27112e-05 3.15487e-06
0.06 6.26902e-05 3.54883e-06
0.0666667 6.26666e-05 -0.499996
0.0733333 6.26406e-05 4.33631e-06
0.08 6.26121e-05 4.72981e-06
0.0866667 6.25812e-05 5.12312e-06
0.0933333 6.25477e-05 5.51622e-06
0.1 6.25119e-05 5.90911e-06
0.106667 6.24735e-05 6.30176e-06
0.113333 6.24327e-05 6.69417e-06
0.12 6.23894e-05 7.08631e-06
0.126667 6.23436e-05 7.47817e-06
0.133333 6.22954e-05 7.86974e-06
0.14 6.22447e-05 8.26099e-06
0.146667 6.21916e-05 8.65192e-06
0.153333 6.2136e-05 9.04251e-06
0.16 6.2078e-05 9.43274e-06
0.166667 6.20175e-05 9.8226e-06
0.173333 6.19545e-05 1.02121e-05
0.18 6.18891e-05 1.06011e-05
0.186667 6.18213e-05 1.09898e-05
0.193333 6.1751e-05 1.1378e-05
0.2 6.16783e-05 1.17658e-05
0.206667 6.16032e-05 1.21531e-05
0.213333 6.15256e-05 1.25399e-05
0.22 6.14456e-05 1.29262e-05
0.226667 6.13632e-05 1.3312e-05
0.233333 6.12783e-05 1.36973e-05
0.24 6.1191e-05 1.40821e-05
0.246667 6.11014e-05 1.44663e-05
0.253333 6.10093e-05 1.48499e-05
0.26 6.09148e-05 1.52329e-05
0.266667 6.08178e-05 1.56154e-05
0.273333 6.07185e-05 1.59972e-05
0.28 6.06168e-05 1.63784e-05
0.286667 6.05127e-05 1.67589e-05
0.293333 6.04062e-05 1.71388e-05
0.3 6.02973e-05 1.7518e-05
0.306667 6.01861e-05 1.78965e-05
0.313333 6.00724e-05 1.82743e-05
0.32 5.99564e-05 1.86514e-05
0.326667 5.98381e-05 1.90277e-05
0.333333 5.97173e-05 1.94033e-05
0.34 5.95942e-05 1.97782e-05
0.346667 5.94688e-05 2.01522e-05
0.353333 5.9341e-05 2.05255e-05
0.36 5.92109e-05 2.08979e-05
0.366667 5.90784e-05 2.12695e-05
0.373333 5.89436e-05 2.16403e-05
0.38 5.88065e-05 2.20102e-05
0.386667 5.8667e-05 2.23793e-05
0.393333 5.85252e-05 2.27475e-05
0.4 5.83811e-05 2.31147e-05
0.406667 5.82348e-05 2.34811e-05
0.413333 5.80861e-05 2.38465e-05
0.42 5.79351e-05 2.4211e-05
0.426667 5.77818e-05 2.45746e-05
0.433333 5.76263e-05 2.49371e-05
0.44 5.74685e-05 2.52987e-05
0.446667 5.73084e-05 2.56593e-05
0.453333 5.7146e-05 2.60189e-05
